true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,correct
10.0,8,-1.0250171,0.21788119,-0.755902,-2.3891308,-0.4548369,-3.1224105,-1.590414,-1.7955725,7.724391,-4.089669,5.9625254,0
10.0,8,-1.0308733,0.21644609,-0.7540235,-2.3914895,-0.45132068,-3.1248157,-1.5868379,-1.7932339,7.715521,-4.0896173,5.971652,0
10.0,8,-1.0232741,0.2151287,-0.7565887,-2.3956041,-0.45217723,-3.1274614,-1.583835,-1.7968905,7.7001724,-4.0908585,5.988653,0
10.0,8,-1.017207,0.21596734,-0.75809956,-2.3922548,-0.4562546,-3.1250427,-1.5876155,-1.7992561,7.711102,-4.090828,5.977619,0
4.0,4,2.5470197,-2.4103303,-0.25514448,1.0781615,10.10677,-0.87097543,1.6824738,-3.4711232,-4.029358,-0.16921203,-1.8438697,1
4.0,4,2.5470204,-2.4103298,-0.25514454,1.0781608,10.106769,-0.87097555,1.6824727,-3.4711235,-4.0293574,-0.16921167,-1.8438702,1
4.0,4,2.547025,-2.4103296,-0.25514573,1.0781615,10.10677,-0.8709752,1.6824718,-3.471125,-4.029359,-0.16921143,-1.8438717,1
4.0,4,2.547021,-2.41033,-0.25514483,1.078162,10.106768,-0.8709753,1.682473,-3.4711235,-4.029358,-0.169212,-1.8438703,1
4.0,4,2.547023,-2.4103298,-0.2551455,1.0781615,10.106769,-0.8709753,1.6824722,-3.4711242,-4.0293584,-0.16921146,-1.843871,1
4.0,4,2.5470216,-2.41033,-0.2551453,1.0781617,10.106768,-0.8709756,1.6824728,-3.4711235,-4.0293584,-0.169212,-1.8438703,1
2.0,9,-2.0670812,-1.0446628,-4.601078,-4.8230014,0.27583864,2.1678865,6.1821346,-1.8710209,-2.337318,6.543151,0.9361476,0
2.0,9,-2.067081,-1.0446631,-4.6010776,-4.823002,0.27583933,2.1678853,6.182136,-1.8710214,-2.3373177,6.54315,0.9361483,0
2.0,9,-2.0670817,-1.0446631,-4.6010776,-4.823002,0.27583954,2.1678848,6.1821365,-1.871022,-2.337317,6.5431495,0.93614936,0
2.0,9,-2.0670812,-1.0446638,-4.601078,-4.8230014,0.27583942,2.1678858,6.1821356,-1.8710201,-2.3373175,6.54315,0.9361485,0
2.0,9,-2.0670838,-1.0446665,-4.6010737,-4.823002,0.27583924,2.1678889,6.1821375,-1.8710201,-2.3373184,6.5431495,0.93614805,0
2.0,9,-2.067083,-1.0446665,-4.6010737,-4.823001,0.27583987,2.167888,6.182138,-1.8710208,-2.3373194,6.5431495,0.9361478,0
0.0,8,-1.6994761,1.3082945,1.7020235,0.86967236,-2.6136262,-0.7735758,-1.7521291,-2.661565,8.904596,-3.1197064,-2.069273,0
0.0,8,-1.6563407,1.3273568,1.7313505,0.7961052,-2.633345,-0.8254587,-1.8001431,-2.6683311,8.914269,-3.1294012,-1.998928,0
0.0,8,-1.5993332,1.321445,1.6917725,0.7908752,-2.6289625,-0.83670664,-1.8390211,-2.67892,8.949857,-3.114734,-1.9920748,0
0.0,8,-1.5897027,1.3605411,1.6913934,0.79167885,-2.648977,-0.8557827,-1.829312,-2.708436,8.942983,-3.1340873,-1.989424,0
0.0,8,-1.6742026,1.3869092,1.7607592,0.7874852,-2.6654847,-0.85250455,-1.7699088,-2.7019646,8.8815565,-3.165528,-1.9867746,0
0.0,8,-1.5835594,1.3102133,1.6576142,0.8234188,-2.6145842,-0.8165229,-1.8473785,-2.6826382,8.955951,-3.103783,-2.0182924,0
3.0,3,1.8384782,-0.8582168,-3.0452116,8.478002,-1.3785819,4.571567,-0.34459797,-0.20080732,-2.888705,-2.7136276,-4.22836,1
3.0,3,1.8384782,-0.8582168,-3.0452113,8.478002,-1.3785821,4.571566,-0.34459785,-0.20080715,-2.8887055,-2.7136273,-4.22836,1
3.0,3,1.8384782,-0.85821676,-3.0452118,8.478003,-1.3785821,4.571566,-0.34459758,-0.20080729,-2.8887053,-2.713627,-4.22836,1
3.0,3,1.8384787,-0.8582168,-3.0452116,8.478003,-1.3785821,4.571566,-0.34459797,-0.2008073,-2.888705,-2.7136273,-4.22836,1
3.0,3,1.8384782,-0.85821694,-3.0452113,8.478002,-1.3785816,4.571566,-0.34459788,-0.20080733,-2.8887055,-2.7136276,-4.22836,1
3.0,3,1.8384777,-0.8582167,-3.0452116,8.478003,-1.3785822,4.5715666,-0.3445977,-0.2008071,-2.8887055,-2.7136273,-4.22836,1
8.0,8,0.48541996,1.3310932,-2.9456077,-3.4346566,-3.3142517,-0.7165705,0.64310384,-0.71820545,9.811812,-1.3504907,-1.0123761,1
8.0,8,0.48541942,1.331093,-2.945607,-3.4346564,-3.3142521,-0.71656865,0.64310265,-0.7182047,9.811814,-1.3504914,-1.0123765,1
8.0,8,0.4854192,1.3310924,-2.9456086,-3.4346561,-3.3142512,-0.7165714,0.6431051,-0.7182054,9.811812,-1.3504896,-1.0123755,1
8.0,8,0.4854192,1.3310935,-2.9456072,-3.4346566,-3.314252,-0.71656984,0.6431032,-0.718205,9.811814,-1.350491,-1.012376,1
8.0,8,0.48541993,1.3310931,-2.9456081,-3.4346564,-3.3142512,-0.7165709,0.64310396,-0.71820545,9.811813,-1.3504903,-1.0123758,1
8.0,8,0.4854223,1.3310934,-2.9456077,-3.4346561,-3.3142517,-0.71657044,0.6431021,-0.71820563,9.811812,-1.350491,-1.012377,1
1.0,1,0.25419062,8.136713,-0.42648825,-4.4850364,-3.9376621,1.2852019,-5.043974,-2.5245168,-0.39125937,-0.3522348,1.417882,1
1.0,1,0.25419107,8.136713,-0.4264897,-4.485036,-3.9376636,1.2852042,-5.0439734,-2.5245178,-0.3912586,-0.35223418,1.417881,1
1.0,1,0.25419176,8.136714,-0.42648926,-4.485035,-3.9376605,1.285203,-5.043974,-2.5245168,-0.3912598,-0.35223585,1.4178797,1
1.0,1,0.25419158,8.136713,-0.4264891,-4.485036,-3.9376628,1.2852027,-5.0439734,-2.524517,-0.39125943,-0.3522345,1.4178808,1
1.0,1,0.2541907,8.136713,-0.42648906,-4.4850364,-3.9376628,1.2852029,-5.0439734,-2.5245175,-0.39125955,-0.35223413,1.4178811,1
1.0,1,0.25419188,8.136715,-0.42648867,-4.485035,-3.937661,1.2852044,-5.0439744,-2.5245163,-0.39125904,-0.35223705,1.417878,1
8.0,3,1.2401822,-4.5545015,-0.6917796,5.6135855,2.1800358,2.2285893,5.259677,-1.575645,-0.6748653,-4.0138564,-3.1302543,0
8.0,3,1.2511879,-4.5520124,-0.6958339,5.613746,2.186115,2.2386196,5.2493353,-1.5793257,-0.6775009,-4.013337,-3.1396508,0
8.0,3,1.2107098,-4.5495634,-0.68965393,5.601968,2.1713789,2.2420979,5.2927794,-1.5676138,-0.6854454,-4.019274,-3.126253,0
8.0,3,1.2097864,-4.551043,-0.6882577,5.601302,2.175173,2.2385428,5.292941,-1.569141,-0.68508804,-4.0185375,-3.1237338,0
8.0,3,1.1728783,-4.553418,-0.6792675,5.5934396,2.167826,2.228241,5.328956,-1.5607613,-0.69102633,-4.021228,-3.103545,0
8.0,3,1.2120343,-4.555044,-0.6858829,5.6066995,2.1728432,2.2232234,5.2884054,-1.5688463,-0.6781482,-4.016713,-3.117029,0
8.0,8,-1.5049459,2.38785,-1.876113,-4.03734,-4.1391816,1.2953348,0.4379857,-0.446951,9.564433,-2.4713175,-0.9385888,1
8.0,8,-1.5049437,2.3878527,-1.8761123,-4.0373397,-4.1391826,1.2953358,0.4379823,-0.44695175,9.564433,-2.4713194,-0.93859017,1
8.0,8,-1.5049447,2.3878522,-1.876111,-4.0373397,-4.1391835,1.2953378,0.4379821,-0.44695106,9.564433,-2.47132,-0.9385905,1
8.0,8,-1.5049444,2.3878517,-1.8761115,-4.0373397,-4.139183,1.2953374,0.43798324,-0.44695118,9.564433,-2.4713197,-0.9385904,1
8.0,8,-1.5049425,2.3878503,-1.8761127,-4.037339,-4.1391816,1.2953347,0.437983,-0.44695133,9.564434,-2.4713185,-0.93859005,1
8.0,8,-1.5049437,2.3878527,-1.8761117,-4.0373397,-4.1391826,1.2953362,0.43798167,-0.4469513,9.564433,-2.4713194,-0.93859065,1
1.0,1,-2.9595242,8.345285,-1.9221911,-3.3195374,-3.293171,1.3885046,0.4298019,-0.9724158,2.0250196,-4.6832743,0.5666741,1
1.0,1,-2.9595253,8.3452835,-1.9221926,-3.3195376,-3.2931707,1.3885045,0.4298046,-0.9724154,2.0250196,-4.683274,0.56667525,1
1.0,1,-2.9595237,8.345286,-1.9221895,-3.3195372,-3.2931702,1.388505,0.42980015,-0.9724164,2.025018,-4.683275,0.5666734,1
1.0,1,-2.959524,8.345284,-1.9221915,-3.3195372,-3.2931705,1.3885033,0.4298023,-0.97241604,2.0250204,-4.6832743,0.5666745,1
1.0,1,-2.959524,8.345285,-1.9221898,-3.3195367,-3.2931707,1.3885059,0.42980057,-0.9724157,2.0250175,-4.683275,0.5666733,1
1.0,1,-2.9595249,8.345285,-1.9221911,-3.3195374,-3.29317,1.3885046,0.42980325,-0.97241575,2.0250168,-4.6832743,0.5666752,1
7.0,7,-4.6034727,-2.0624084,-2.6781044,0.4548786,-0.40365744,0.7074551,-1.1631336,9.342686,-0.5797366,0.33600223,-0.10484781,1
7.0,7,-4.603473,-2.062408,-2.678104,0.45487788,-0.40365714,0.70745546,-1.163133,9.342686,-0.5797365,0.33600175,-0.10484702,1
7.0,7,-4.6034737,-2.0624082,-2.6781042,0.45487794,-0.4036572,0.7074563,-1.1631328,9.342686,-0.57973635,0.33600107,-0.104847275,1
7.0,7,-4.603474,-2.062408,-2.678104,0.45487723,-0.40365726,0.70745605,-1.1631328,9.342686,-0.57973635,0.33600152,-0.104846515,1
7.0,7,-4.603473,-2.0624087,-2.678104,0.4548804,-0.40365738,0.7074565,-1.163133,9.342685,-0.5797367,0.33600074,-0.10484909,1
7.0,7,-4.6034737,-2.0624082,-2.6781042,0.45487764,-0.40365708,0.70745605,-1.1631327,9.342686,-0.57973623,0.33600146,-0.1048472,1
10.0,10,5.939158,0.939115,-2.6383104,-2.9104006,-0.432137,-5.140941,-2.0572424,-1.8008192,-1.8704932,0.10800813,7.170452,1
10.0,10,5.939157,0.9391156,-2.6383107,-2.9104009,-0.43213725,-5.1409407,-2.0572426,-1.8008187,-1.8704937,0.10800831,7.170452,1
10.0,10,5.939157,0.9391152,-2.6383092,-2.9104009,-0.4321366,-5.140941,-2.0572424,-1.8008183,-1.8704939,0.10800694,7.170453,1
10.0,10,5.939158,0.93911475,-2.6383102,-2.9104006,-0.43213668,-5.140941,-2.0572424,-1.8008187,-1.8704934,0.108007714,7.170452,1
10.0,10,5.939159,0.93911415,-2.6383095,-2.9104004,-0.43213594,-5.1409416,-2.057242,-1.8008189,-1.8704932,0.108007476,7.170452,1
10.0,10,5.93916,0.9391139,-2.638311,-2.9104002,-0.43213677,-5.14094,-2.0572422,-1.8008189,-1.8704925,0.10800831,7.170451,1
7.0,7,-1.014275,-1.8554448,0.16716129,6.0778723,-3.6932933,2.4334462,-2.327332,6.7232885,-3.8013184,-1.8863124,-2.706311,1
7.0,7,-1.0142752,-1.8554454,0.1671614,6.0778713,-3.6932929,2.4334457,-2.3273325,6.7232885,-3.8013198,-1.8863095,-2.70631,1
7.0,7,-1.014274,-1.8554444,0.16715959,6.077873,-3.6932924,2.4334455,-2.327332,6.7232876,-3.8013184,-1.8863119,-2.7063105,1
7.0,7,-1.0142742,-1.8554431,0.16715875,6.077873,-3.6932938,2.433448,-2.3273323,6.723287,-3.801318,-1.8863138,-2.706311,1
7.0,7,-1.0142742,-1.855443,0.16715911,6.0778728,-3.6932943,2.4334483,-2.3273325,6.723287,-3.8013184,-1.886313,-2.7063112,1
7.0,7,-1.0142753,-1.8554447,0.16716123,6.0778713,-3.6932933,2.4334462,-2.3273325,6.723289,-3.8013198,-1.88631,-2.70631,1
5.0,7,-1.1472967,-0.5961681,-4.602372,-0.6133287,-2.880426,3.60479,-1.5507853,7.3897343,-0.348886,-0.5904761,0.57428217,0
5.0,7,-1.1358662,-0.6238719,-4.6086173,-0.5819704,-2.8704884,3.511628,-1.51395,7.4543266,-0.37977588,-0.57909745,0.57521147,0
5.0,7,-1.1444094,-0.59128195,-4.6024156,-0.6212207,-2.8814428,3.6136186,-1.5600295,7.381317,-0.34722716,-0.58821243,0.57647806,0
5.0,7,-1.1385137,-0.5952432,-4.6038046,-0.61961657,-2.879756,3.5958703,-1.5581453,7.392266,-0.35545832,-0.58306694,0.5792321,0
5.0,7,-1.1310946,-0.60513705,-4.6066236,-0.6104541,-2.875802,3.5568957,-1.547915,7.417427,-0.36836886,-0.5759207,0.58199716,0
5.0,7,-1.1352383,-0.5986766,-4.6048274,-0.61747646,-2.8782804,3.5806954,-1.5559137,7.4016056,-0.36034232,-0.5794069,0.5813879,0
8.0,2,2.9376197,2.7016811,4.417728,-3.0523636,1.7694775,-3.5660996,-4.4579577,-3.4585712,2.332333,-2.0851347,0.2891438,0
8.0,2,2.9376194,2.7016802,4.417729,-3.0523639,1.7694794,-3.566101,-4.4579563,-3.4585707,2.332331,-2.0851352,0.289145,0
8.0,2,2.9376216,2.7016816,4.4177265,-3.0523636,1.7694807,-3.5661004,-4.457956,-3.4585714,2.332332,-2.0851355,0.2891429,0
8.0,2,2.9376228,2.7016788,4.4177284,-3.052363,1.7694801,-3.5661013,-4.457956,-3.4585714,2.332333,-2.0851347,0.28914288,0
8.0,2,2.93762,2.7016807,4.4177284,-3.0523632,1.7694811,-3.5661008,-4.4579563,-3.4585702,2.332329,-2.0851352,0.2891449,0
8.0,2,2.9376237,2.701679,4.417727,-3.0523624,1.7694825,-3.5661016,-4.457956,-3.4585714,2.332331,-2.0851357,0.28914228,0
3.0,7,-5.8174443,-2.3887649,-1.0601425,-3.4279857,2.3270605,1.6095271,1.5473852,7.494316,-2.3069947,0.3377269,1.8410288,0
3.0,7,-5.8252654,-2.401892,-1.0246366,-3.413712,2.2867475,1.606555,1.5396175,7.5213966,-2.300682,0.3358037,1.824785,0
3.0,7,-5.8347287,-2.41217,-1.0145309,-3.4084902,2.3038898,1.6262472,1.5509346,7.5002155,-2.307189,0.32960773,1.8238183,0
3.0,7,-5.8468328,-2.4260728,-0.99489206,-3.3995132,2.3101833,1.6368787,1.5647559,7.488262,-2.3134086,0.32111436,1.8236037,0
3.0,7,-5.8303714,-2.4032614,-1.0387172,-3.4194314,2.3320491,1.6171237,1.5632185,7.483197,-2.3141403,0.3282261,1.8434741,0
3.0,7,-5.8263707,-2.3996296,-1.0412083,-3.4198737,2.3232784,1.616649,1.5535687,7.4919453,-2.3093884,0.33230773,1.8372662,0
0.0,8,3.7802827,-0.16382712,-2.7363193,1.5444918,-3.236881,0.6170279,-2.8137598,-0.22577067,8.212263,-3.3782697,-2.3274205,0
0.0,8,3.748224,-0.17080566,-2.7409048,1.5769706,-3.2374227,0.65059906,-2.7879028,-0.20655724,8.197972,-3.4054515,-2.343719,0
0.0,8,3.7575784,-0.16912821,-2.740281,1.5657145,-3.2385209,0.6417593,-2.795285,-0.21302111,8.203883,-3.396574,-2.3370163,0
0.0,8,3.775781,-0.1684618,-2.7512627,1.5585866,-3.2432039,0.64403266,-2.8048627,-0.21042787,8.190144,-3.3905728,-2.3259888,0
0.0,8,3.765649,-0.16740793,-2.7431645,1.558418,-3.2394059,0.63775915,-2.801974,-0.21278362,8.200887,-3.3922641,-2.3302402,0
0.0,8,3.786369,-0.16356245,-2.7450686,1.5445565,-3.2396867,0.62377405,-2.8167286,-0.21841328,8.198552,-3.3800004,-2.321522,0
3.0,3,0.836975,-0.74554336,-2.25492,8.903124,-1.5408405,4.194375,-1.328771,0.7246537,-2.678403,-2.8971715,-4.2291846,1
3.0,3,0.8369746,-0.7455436,-2.2549198,8.903124,-1.5408405,4.194375,-1.3287709,0.72465384,-2.678403,-2.8971717,-4.229185,1
3.0,3,0.8369752,-0.7455437,-2.2549195,8.903125,-1.5408403,4.1943755,-1.3287704,0.72465324,-2.6784027,-2.8971717,-4.229185,1
3.0,3,0.8369751,-0.74554366,-2.25492,8.903125,-1.5408401,4.194375,-1.3287711,0.72465396,-2.6784027,-2.8971717,-4.229185,1
3.0,3,0.8369733,-0.74554324,-2.2549186,8.903126,-1.5408405,4.1943736,-1.3287709,0.7246542,-2.6784027,-2.8971715,-4.229185,1
3.0,3,0.8369756,-0.7455437,-2.2549205,8.903124,-1.5408403,4.194376,-1.3287709,0.7246535,-2.6784027,-2.8971713,-4.2291846,1
0.0,0,9.992865,-1.2658263,-2.1798866,1.1686695,2.002172,-0.30952471,-1.8697524,-3.3483553,-0.593274,1.4439161,-4.6361575,1
0.0,0,9.992865,-1.2658262,-2.1798875,1.1686699,2.0021718,-0.30952376,-1.8697522,-3.348355,-0.59327435,1.4439162,-4.636158,1
0.0,0,9.992864,-1.2658268,-2.1798866,1.1686699,2.0021725,-0.30952346,-1.8697516,-3.3483553,-0.59327537,1.4439163,-4.636158,1
0.0,0,9.992865,-1.2658268,-2.1798863,1.1686696,2.0021727,-0.30952382,-1.8697517,-3.3483555,-0.5932752,1.4439163,-4.6361575,1
0.0,0,9.992864,-1.2658267,-2.1798868,1.1686699,2.0021725,-0.30952334,-1.8697516,-3.3483553,-0.5932754,1.4439164,-4.636158,1
0.0,0,9.992866,-1.265827,-2.1798863,1.1686696,2.0021727,-0.30952412,-1.8697522,-3.3483553,-0.5932748,1.4439163,-4.6361575,1
2.0,2,-2.2662115,-3.0787401,9.13585,1.7151699,-1.5795082,-2.4286315,-0.553199,-1.2138646,-1.4384964,2.3838928,-1.8977627,1
2.0,2,-2.2662115,-3.0787392,9.135851,1.7151694,-1.5795081,-2.4286313,-0.5531991,-1.2138653,-1.4384956,2.3838928,-1.8977627,1
2.0,2,-2.2662117,-3.0787401,9.13585,1.715169,-1.5795084,-2.428632,-0.5531988,-1.2138649,-1.4384956,2.383894,-1.8977622,1
2.0,2,-2.2662117,-3.0787396,9.13585,1.7151685,-1.5795082,-2.428632,-0.553199,-1.2138655,-1.4384958,2.3838937,-1.8977624,1
2.0,2,-2.2662115,-3.0787394,9.13585,1.7151687,-1.5795083,-2.428632,-0.5531992,-1.2138654,-1.4384952,2.3838935,-1.8977627,1
2.0,2,-2.2662113,-3.0787394,9.13585,1.7151685,-1.5795081,-2.428632,-0.55319923,-1.213866,-1.4384952,2.3838935,-1.8977625,1
3.0,3,-0.71557665,-4.900508,-0.6252233,8.489462,1.9119133,1.9809694,2.5446625,0.9722214,-2.317344,-2.830534,-3.4748175,1
3.0,3,-0.7155762,-4.9005075,-0.6252227,8.48946,1.9119132,1.9809697,2.5446634,0.9722209,-2.3173447,-2.8305342,-3.4748173,1
3.0,3,-0.71557736,-4.900509,-0.62522244,8.48946,1.9119136,1.9809688,2.5446644,0.9722227,-2.3173444,-2.8305342,-3.474817,1
3.0,3,-0.71557593,-4.900508,-0.6252227,8.489461,1.9119132,1.9809697,2.5446634,0.9722209,-2.3173444,-2.8305342,-3.4748178,1
3.0,3,-0.715577,-4.900508,-0.6252229,8.489462,1.9119116,1.9809694,2.5446634,0.97222245,-2.3173435,-2.8305347,-3.4748175,1
3.0,3,-0.7155769,-4.900508,-0.6252229,8.48946,1.9119128,1.9809691,2.5446637,0.97222245,-2.3173444,-2.8305342,-3.474817,1
9.0,10,-1.486684,3.8912907,-5.660629,-3.8670578,-1.7716043,-4.2371345,-0.71962625,2.8977492,-2.0844643,2.2258317,5.248622,0
9.0,10,-1.4866846,3.8912902,-5.660628,-3.8670573,-1.7716033,-4.2371354,-0.71962535,2.8977501,-2.0844648,2.22583,5.248623,0
9.0,10,-1.4866844,3.8912904,-5.660628,-3.8670576,-1.7716036,-4.237136,-0.7196254,2.8977492,-2.0844646,2.2258303,5.2486234,0
9.0,10,-1.4866844,3.8912907,-5.660629,-3.8670573,-1.7716045,-4.2371345,-0.71962607,2.897749,-2.0844648,2.2258313,5.248622,0
9.0,10,-1.4866842,3.891292,-5.660628,-3.8670588,-1.7716048,-4.2371354,-0.7196275,2.8977473,-2.0844643,2.2258313,5.248624,0
9.0,10,-1.486683,3.8912935,-5.6606293,-3.8670604,-1.7716057,-4.237133,-0.7196302,2.8977478,-2.0844634,2.2258344,5.248621,0
4.0,4,-1.762317,-3.340558,0.43598843,1.9275024,9.693468,-0.9561576,2.1131155,-2.0736742,-1.008178,-1.7181219,-0.70148087,1
4.0,4,-1.7623173,-3.340558,0.43598843,1.9275017,9.693468,-0.95615834,2.1131155,-2.073674,-1.0081775,-1.7181221,-0.70148,1
4.0,4,-1.7623178,-3.3405576,0.43598855,1.9275008,9.693468,-0.95615894,2.1131155,-2.073674,-1.0081773,-1.7181219,-0.70147943,1
4.0,4,-1.7623173,-3.340558,0.43598813,1.9275028,9.693467,-0.95615774,2.113116,-2.0736735,-1.0081787,-1.7181219,-0.70148045,1
4.0,4,-1.7623175,-3.340558,0.43598884,1.9275013,9.693468,-0.95615846,2.1131158,-2.073674,-1.008178,-1.7181219,-0.70147955,1
4.0,4,-1.7623174,-3.3405576,0.4359882,1.927501,9.693468,-0.9561586,2.1131155,-2.073674,-1.0081776,-1.7181216,-0.7014797,1
10.0,10,-2.1160553,-1.0350636,-0.76748955,-6.4430704,1.842125,-2.0005388,0.5590091,2.7553856,0.27882946,-2.049421,8.25108,1
10.0,10,-2.1160533,-1.0350629,-0.76749045,-6.4430704,1.8421229,-2.00054,0.5590088,2.7553854,0.27882862,-2.049421,8.251081,1
10.0,10,-2.1160538,-1.0350631,-0.76748985,-6.443071,1.8421235,-2.0005398,0.5590092,2.7553852,0.27882904,-2.049421,8.2510805,1
10.0,10,-2.1160538,-1.0350634,-0.76748997,-6.443071,1.8421233,-2.0005395,0.55900913,2.7553856,0.2788288,-2.049421,8.2510805,1
10.0,10,-2.1160533,-1.0350634,-0.76748943,-6.443071,1.842125,-2.00054,0.5590091,2.7553842,0.27883008,-2.0494213,8.2510805,1
10.0,10,-2.1160545,-1.0350634,-0.7674904,-6.4430704,1.8421228,-2.0005395,0.55900896,2.755386,0.27882916,-2.0494208,8.2510805,1
5.0,5,0.7832688,1.6688879,-1.0429448,2.4009416,-3.6634877,8.432236,-2.813003,-2.1968112,0.39377636,-2.2875881,-3.679407,1
5.0,5,0.78326726,1.6688869,-1.0429443,2.4009418,-3.6634877,8.432236,-2.813002,-2.1968105,0.39377543,-2.2875874,-3.6794074,1
5.0,5,0.7832693,1.6688874,-1.0429444,2.4009411,-3.6634874,8.432236,-2.8130026,-2.1968114,0.39377692,-2.287588,-3.6794071,1
5.0,5,0.7832664,1.6688869,-1.042944,2.4009414,-3.6634872,8.432237,-2.8130012,-2.1968107,0.39377606,-2.2875874,-3.6794071,1
5.0,5,0.7832657,1.6688893,-1.0429425,2.4009395,-3.6634886,8.432237,-2.8130028,-2.1968112,0.39377666,-2.2875884,-3.6794071,1
5.0,5,0.7832686,1.6688873,-1.0429442,2.4009414,-3.6634872,8.432236,-2.8130026,-2.196811,0.3937763,-2.287588,-3.6794074,1
10.0,1,-1.4130262,7.2435036,2.0369916,-4.9047003,-1.6903613,-1.0513828,-4.412251,-2.3258123,-0.17126834,-2.0516186,3.367802,0
10.0,1,-1.4130276,7.243505,2.0369916,-4.9047003,-1.6903609,-1.0513817,-4.412251,-2.3258116,-0.17126873,-2.051619,3.3678005,0
10.0,1,-1.4130265,7.243503,2.0369942,-4.9046993,-1.6903547,-1.0513868,-4.412249,-2.325812,-0.17127255,-2.0516205,3.3678024,0
10.0,1,-1.4130282,7.2435036,2.036994,-4.9046993,-1.690359,-1.051383,-4.41225,-2.3258119,-0.17126936,-2.0516193,3.3678,0
10.0,1,-1.4130259,7.2435036,2.0369916,-4.9047,-1.6903596,-1.0513841,-4.4122505,-2.325812,-0.1712696,-2.0516198,3.3678017,0
10.0,1,-1.4130267,7.243503,2.0369935,-4.9047003,-1.690359,-1.0513848,-4.4122505,-2.3258126,-0.17126954,-2.0516193,3.3678021,0
1.0,1,2.1468887,8.561158,0.5528078,-2.1410508,-2.6435096,1.4630237,-5.367041,-1.0441624,-1.0686567,-3.7401602,-1.234918,1
1.0,1,2.1468897,8.561158,0.5528079,-2.1410499,-2.6435115,1.4630244,-5.367044,-1.0441616,-1.0686549,-3.7401588,-1.2349216,1
1.0,1,2.1468892,8.561158,0.5528075,-2.1410506,-2.6435096,1.4630231,-5.367041,-1.0441625,-1.068657,-3.7401597,-1.234918,1
1.0,1,2.1468897,8.561158,0.5528073,-2.1410503,-2.6435096,1.4630239,-5.3670416,-1.0441628,-1.0686567,-3.74016,-1.2349185,1
1.0,1,2.1468897,8.561158,0.5528064,-2.1410503,-2.6435096,1.463023,-5.367041,-1.0441625,-1.0686575,-3.7401597,-1.2349175,1
1.0,1,2.146889,8.561159,0.552808,-2.1410506,-2.6435106,1.4630241,-5.3670425,-1.0441623,-1.0686556,-3.7401593,-1.2349201,1
4.0,4,1.387402,-3.6307898,-0.084336154,3.8304782,8.4284935,0.10787493,2.5516038,-2.7537904,-4.5556936,-1.0415914,-2.3210273,1
4.0,4,1.3874035,-3.6307902,-0.084336124,3.8304796,8.428492,0.10787526,2.5516038,-2.7537906,-4.555694,-1.0415916,-2.3210275,1
4.0,4,1.3874023,-3.6307902,-0.084335856,3.8304796,8.428492,0.10787527,2.5516043,-2.75379,-4.5556946,-1.0415918,-2.3210273,1
4.0,4,1.3874027,-3.6307907,-0.084335886,3.8304799,8.428492,0.107875556,2.551604,-2.7537897,-4.5556946,-1.0415916,-2.3210278,1
4.0,4,1.3874024,-3.63079,-0.08433651,3.8304784,8.428493,0.10787496,2.5516038,-2.7537904,-4.5556936,-1.041591,-2.3210275,1
4.0,4,1.3874023,-3.63079,-0.0843363,3.8304791,8.428492,0.10787502,2.5516038,-2.7537901,-4.5556946,-1.0415913,-2.3210273,1
7.0,3,-0.2422742,-2.691604,-0.8129745,7.7813387,-2.7826192,1.399298,-1.904493,5.321623,-3.4361997,-1.1438344,-3.05571,0
7.0,3,-0.24227318,-2.6916049,-0.81297565,7.7813377,-2.782618,1.3992965,-1.9044929,5.321622,-3.4362006,-1.1438324,-3.0557098,0
7.0,3,-0.24227378,-2.691604,-0.81297565,7.7813377,-2.7826192,1.3992984,-1.904493,5.321622,-3.4362004,-1.143834,-3.0557103,0
7.0,3,-0.24227327,-2.6916037,-0.8129765,7.781339,-2.7826188,1.3992987,-1.9044932,5.321621,-3.4361997,-1.1438341,-3.0557106,0
7.0,3,-0.2422736,-2.6916037,-0.8129755,7.7813387,-2.7826188,1.3992981,-1.9044929,5.321622,-3.4361994,-1.1438346,-3.05571,0
7.0,3,-0.24227259,-2.691604,-0.8129767,7.7813377,-2.7826188,1.3992976,-1.9044932,5.321622,-3.4362013,-1.1438328,-3.0557098,0
6.0,6,-2.9645498,-1.1868308,-2.1586368,-4.8476086,-2.2568955,1.1587029,6.7878556,-0.92960674,5.862214,-0.17615892,0.7854116,1
6.0,6,-2.964551,-1.1868327,-2.1586356,-4.8476086,-2.2568939,1.1587033,6.7878604,-0.92960733,5.8622084,-0.17615825,0.78541267,1
6.0,6,-2.9645512,-1.1868316,-2.1586359,-4.8476086,-2.2568948,1.1587036,6.7878585,-0.92960703,5.862211,-0.17615871,0.78541243,1
6.0,6,-2.9645507,-1.1868315,-2.1586373,-4.847608,-2.2568944,1.1587021,6.787861,-0.9296076,5.8622084,-0.17615819,0.78541285,1
6.0,6,-2.9645522,-1.1868308,-2.1586347,-4.8476095,-2.2568963,1.1587051,6.7878537,-0.92960596,5.862215,-0.17615984,0.785411,1
6.0,6,-2.9645522,-1.1868324,-2.1586347,-4.847609,-2.2568944,1.1587045,6.787859,-0.92960715,5.8622103,-0.17615835,0.78541243,1
