true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,correct
10.0,10,-2.7380664,-1.4682958,-0.9841412,-0.9486356,-2.222136,-1.9952589,-1.4641874,-1.2023315,4.670349,-2.2592914,7.5054426,1
10.0,10,-2.7470844,-1.4721057,-0.98442876,-0.961027,-2.2223237,-2.0081928,-1.4645615,-1.1843162,4.6428714,-2.2397385,7.5250583,1
10.0,10,-2.7510302,-1.4759784,-0.98016757,-0.95677173,-2.217692,-2.002397,-1.4644821,-1.189305,4.637548,-2.2407315,7.525294,1
10.0,10,-2.7459784,-1.4769351,-0.9755146,-0.9394599,-2.2133338,-1.9849907,-1.4638999,-1.2124517,4.6548057,-2.2592018,7.50878,1
10.0,10,-2.7368624,-1.4694874,-0.9797547,-0.94062865,-2.219051,-1.9872566,-1.4641044,-1.2146561,4.676868,-2.2664764,7.4979076,1
4.0,4,1.7761564,-3.1269104,1.275281,-0.8397225,8.418788,0.27528793,-0.21608761,0.20684388,-2.6946735,-2.0785134,-1.1114334,1
4.0,4,1.7761565,-3.1269104,1.27528,-0.8397223,8.418788,0.27528808,-0.21608806,0.20684397,-2.694673,-2.078513,-1.1114342,1
4.0,4,1.7761565,-3.1269102,1.2752814,-0.83972394,8.418787,0.2752877,-0.21608782,0.2068429,-2.694672,-2.0785134,-1.1114324,1
4.0,4,1.7761569,-3.1269102,1.2752808,-0.8397231,8.418788,0.27528772,-0.21608782,0.20684355,-2.6946728,-2.0785131,-1.1114333,1
4.0,4,1.7761565,-3.1269107,1.27528,-0.8397213,8.418788,0.2752886,-0.21608832,0.20684513,-2.694674,-2.078513,-1.1114349,1
4.0,4,1.776157,-3.1269102,1.2752811,-0.8397231,8.418787,0.27528796,-0.21608797,0.20684326,-2.6946719,-2.0785136,-1.1114339,1
2.0,9,-2.4693878,-1.974442,-2.6407564,-3.740426,-0.26154792,-0.7456316,4.1712446,-0.8119884,-1.7985675,5.804341,3.0193548,0
2.0,9,-2.469388,-1.9744426,-2.6407566,-3.7404265,-0.26154792,-0.74563193,4.171245,-0.8119876,-1.7985677,5.804341,3.0193548,0
2.0,9,-2.469388,-1.9744424,-2.640756,-3.7404258,-0.26154828,-0.74563146,4.1712446,-0.81198776,-1.798568,5.804341,3.0193543,0
2.0,9,-2.4693885,-1.9744418,-2.6407566,-3.7404263,-0.261549,-0.74562997,4.1712456,-0.8119881,-1.7985679,5.80434,3.019355,0
2.0,9,-2.4693882,-1.9744425,-2.6407554,-3.7404258,-0.26154882,-0.7456312,4.171246,-0.81198794,-1.7985684,5.8043413,3.0193539,0
2.0,9,-2.469389,-1.9744422,-2.6407561,-3.740426,-0.26154906,-0.74563,4.1712456,-0.81198776,-1.7985681,5.8043404,3.019355,0
0.0,2,-1.2637445,1.2133622,4.9694204,-0.49613738,-4.8355637,-0.41174737,-2.6969228,-2.1142693,-1.2690301,-1.6183287,4.0446706,0
0.0,2,-1.1663951,1.3607163,4.9001718,-0.6732243,-4.773742,-0.37972838,-2.6763368,-2.1479673,-1.4916611,-1.5435921,4.038689,0
0.0,2,-1.2531487,1.364099,4.7348614,-0.70825994,-4.709692,-0.447004,-2.5764952,-2.1634612,-1.4667004,-1.6092399,4.243817,0
0.0,2,-1.2706231,1.3469988,4.7166967,-0.6742705,-4.687361,-0.4243063,-2.5224392,-2.2227945,-1.4781641,-1.6365145,4.2608647,0
0.0,2,-1.111684,1.4170784,4.894884,-0.7084687,-4.75035,-0.34173223,-2.6647444,-2.199565,-1.59223,-1.5095078,3.991085,0
0.0,2,-1.3058004,1.2664267,4.76704,-0.5959145,-4.7190228,-0.4376323,-2.5452013,-2.1985192,-1.3733554,-1.665999,4.255674,0
3.0,3,0.9258629,-1.3331118,-1.2716236,7.853495,-1.0240912,4.3477316,-0.8791991,-0.66916716,-0.64847505,-1.6523986,-5.420032,1
3.0,3,0.9258626,-1.3331112,-1.2716234,7.853494,-1.0240915,4.347732,-0.8791989,-0.6691672,-0.6484752,-1.6523983,-5.4200325,1
3.0,3,0.92586374,-1.3331115,-1.2716238,7.853494,-1.0240912,4.3477325,-0.8791992,-0.66916794,-0.64847475,-1.652399,-5.420032,1
3.0,3,0.9258628,-1.3331114,-1.2716234,7.8534946,-1.0240915,4.3477325,-0.87919915,-0.6691673,-0.64847505,-1.6523987,-5.420032,1
3.0,3,0.9258623,-1.3331115,-1.271623,7.853495,-1.0240916,4.3477325,-0.8791989,-0.6691673,-0.64847535,-1.6523983,-5.4200315,1
3.0,3,0.92586243,-1.3331115,-1.2716235,7.8534946,-1.0240912,4.3477325,-0.87919927,-0.669167,-0.6484752,-1.6523987,-5.420032,1
8.0,8,0.2533143,1.4643675,-3.3524575,-2.5488198,-2.609829,2.623854,3.51731,-1.8754939,7.0501227,-2.8747728,-0.49034503,1
8.0,8,0.25331435,1.4643683,-3.3524573,-2.54882,-2.609829,2.6238554,3.51731,-1.8754952,7.050122,-2.8747728,-0.49034572,1
8.0,8,0.2533145,1.4643686,-3.3524566,-2.5488195,-2.609829,2.6238549,3.51731,-1.8754956,7.050122,-2.8747728,-0.49034587,1
8.0,8,0.25331518,1.464368,-3.352458,-2.54882,-2.609829,2.623854,3.5173101,-1.8754951,7.050122,-2.8747725,-0.49034524,1
8.0,8,0.25331444,1.4643666,-3.3524578,-2.5488198,-2.609829,2.6238544,3.5173109,-1.8754944,7.050122,-2.8747723,-0.49034488,1
8.0,8,0.25331414,1.4643674,-3.3524573,-2.54882,-2.609829,2.6238549,3.5173097,-1.875494,7.050122,-2.8747728,-0.49034512,1
1.0,1,3.313345,4.213595,-0.80741537,-4.567771,-3.3705292,-2.3169577,-4.0795646,-3.5996075,-0.5070663,3.0303528,3.100444,1
1.0,1,3.3133442,4.213594,-0.8074152,-4.567771,-3.370531,-2.3169591,-4.0795646,-3.599607,-0.50706446,3.0303524,3.1004462,1
1.0,1,3.3133438,4.2135963,-0.80741465,-4.5677714,-3.370531,-2.3169544,-4.079564,-3.5996087,-0.507066,3.0303519,3.1004426,1
1.0,1,3.313344,4.213595,-0.8074137,-4.567771,-3.3705304,-2.3169572,-4.079565,-3.5996077,-0.507066,3.0303528,3.100444,1
1.0,1,3.313345,4.2135954,-0.8074154,-4.567771,-3.3705301,-2.316956,-4.079564,-3.5996077,-0.5070669,3.0303543,3.1004424,1
1.0,1,3.313344,4.213594,-0.8074143,-4.5677705,-3.370531,-2.3169563,-4.0795636,-3.599608,-0.50706667,3.0303545,3.1004434,1
8.0,8,2.6074066,-0.32037887,-0.94492424,-1.6902444,3.1837816,2.289485,-3.881185,-2.7239313,5.122354,-0.57030195,-3.1237078,1
8.0,8,2.587011,-0.3215124,-0.9344786,-1.6999104,3.2037277,2.30138,-3.893158,-2.7249913,5.080151,-0.54199535,-3.1213105,1
8.0,8,2.5859735,-0.32862312,-0.92977947,-1.7177758,3.2298489,2.2994885,-3.9009066,-2.718207,5.0451016,-0.52561945,-3.113142,1
8.0,8,2.588586,-0.32315478,-0.93185353,-1.7122607,3.2093806,2.3019764,-3.8965816,-2.7201767,5.068002,-0.53920376,-3.115118,1
8.0,8,2.5970716,-0.34667757,-0.9377911,-1.724357,3.2659307,2.286216,-3.8955107,-2.7074192,5.0261445,-0.5207298,-3.1078916,1
8.0,8,2.6131334,-0.33055592,-0.94698524,-1.7000089,3.2051551,2.2864232,-3.880534,-2.7164133,5.1032195,-0.56464636,-3.119019,1
8.0,8,-2.0061042,2.678999,-2.0599248,-2.5683286,-2.9274373,3.9262226,2.1487627,-0.559804,6.5812297,-3.9941232,-0.58881915,1
8.0,8,-2.006107,2.6789935,-2.0599248,-2.5683281,-2.9274356,3.9262233,2.1487668,-0.5598006,6.581229,-3.9941232,-0.5888176,1
8.0,8,-2.006106,2.6789956,-2.059925,-2.568328,-2.9274364,3.9262235,2.148765,-0.5598018,6.581229,-3.9941237,-0.58881843,1
8.0,8,-2.0061066,2.6789947,-2.0599253,-2.5683284,-2.9274354,3.9262214,2.1487665,-0.55980074,6.5812297,-3.9941232,-0.588817,1
8.0,8,-2.0061057,2.6789958,-2.0599256,-2.5683284,-2.9274364,3.9262226,2.1487656,-0.5598018,6.5812297,-3.9941232,-0.58881795,1
8.0,8,-2.0061066,2.6789956,-2.0599253,-2.5683281,-2.9274364,3.926223,2.148765,-0.55980086,6.5812297,-3.9941232,-0.58881783,1
1.0,1,-0.7693497,7.9356313,-1.9277515,-3.5007377,-2.4292939,-0.23180059,0.670849,-3.1744213,0.9276386,-2.551678,0.6843674,1
1.0,1,-0.7693498,7.9356313,-1.9277495,-3.500737,-2.429293,-0.23180076,0.6708494,-3.1744232,0.92763776,-2.5516775,0.6843667,1
1.0,1,-0.76935005,7.9356313,-1.9277493,-3.5007372,-2.4292939,-0.23179999,0.67084795,-3.1744235,0.92763877,-2.5516775,0.684366,1
1.0,1,-0.7693496,7.9356303,-1.9277508,-3.5007372,-2.4292934,-0.23180118,0.67084885,-3.1744223,0.9276386,-2.551678,0.6843674,1
1.0,1,-0.7693494,7.9356313,-1.9277506,-3.5007372,-2.4292939,-0.2318004,0.6708468,-3.1744218,0.92763877,-2.5516777,0.68436706,1
1.0,1,-0.7693487,7.9356303,-1.9277499,-3.5007372,-2.4292927,-0.23180237,0.67084813,-3.1744227,0.92763823,-2.5516775,0.6843674,1
7.0,7,-1.9477147,-1.7546458,-2.3916643,-0.56071436,-2.8491259,-0.18125483,-0.92565906,9.000972,-1.4422646,0.8265645,0.9311023,1
7.0,7,-1.9477142,-1.7546456,-2.3916645,-0.5607168,-2.8491266,-0.18125719,-0.9256586,9.000971,-1.442265,0.8265653,0.93110573,1
7.0,7,-1.9477152,-1.7546455,-2.3916645,-0.5607164,-2.8491263,-0.1812559,-0.9256588,9.000971,-1.4422648,0.82656485,0.931105,1
7.0,7,-1.9477152,-1.7546458,-2.3916643,-0.56071675,-2.849126,-0.18125567,-0.92565846,9.000971,-1.4422647,0.82656425,0.9311056,1
7.0,7,-1.9477149,-1.7546458,-2.3916645,-0.56071657,-2.8491263,-0.18125597,-0.9256588,9.000971,-1.4422649,0.82656443,0.93110573,1
7.0,7,-1.9477149,-1.7546456,-2.3916645,-0.5607168,-2.8491266,-0.18125635,-0.9256588,9.000971,-1.4422647,0.82656467,0.931106,1
10.0,10,4.2721696,-1.6531389,-1.4057901,-2.5389977,-2.0313268,-5.69991,-1.4093705,-0.76454335,-0.43758008,1.8470243,6.3368235,1
10.0,10,4.272169,-1.6531385,-1.4057899,-2.5389977,-2.0313258,-5.699909,-1.4093707,-0.76454365,-0.43758085,1.8470241,6.3368244,1
10.0,10,4.272169,-1.6531392,-1.4057896,-2.5389977,-2.0313263,-5.699909,-1.4093702,-0.7645433,-0.43757987,1.8470234,6.336825,1
10.0,10,4.27217,-1.6531394,-1.4057896,-2.5389972,-2.0313263,-5.6999097,-1.4093703,-0.76454383,-0.4375791,1.8470234,6.3368235,1
10.0,10,4.27217,-1.6531386,-1.4057889,-2.5389977,-2.0313258,-5.6999097,-1.4093707,-0.7645451,-0.43757942,1.8470229,6.3368244,1
10.0,10,4.27217,-1.6531389,-1.4057897,-2.5389974,-2.0313263,-5.6999097,-1.4093705,-0.76454425,-0.4375794,1.8470237,6.336824,1
7.0,7,-4.2175384,-4.01275,2.637661,1.0801489,-4.0821104,0.91401076,0.99274814,8.001063,-1.3300825,-0.49433187,0.13635468,1
7.0,7,-4.217539,-4.0127497,2.6376624,1.0801523,-4.082111,0.9140121,0.9927472,8.001062,-1.3300828,-0.49433264,0.13635233,1
7.0,7,-4.2175393,-4.0127482,2.6376593,1.0801494,-4.0821114,0.9140117,0.99274814,8.001063,-1.3300828,-0.49433276,0.13635524,1
7.0,7,-4.217539,-4.0127487,2.637663,1.0801475,-4.0821104,0.9140113,0.99274844,8.001062,-1.3300831,-0.4943317,0.13635525,1
7.0,7,-4.217539,-4.0127487,2.6376624,1.0801526,-4.0821114,0.91401285,0.9927468,8.001061,-1.3300829,-0.4943333,0.136352,1
7.0,7,-4.217539,-4.0127487,2.6376634,1.080152,-4.0821114,0.91401255,0.9927467,8.001061,-1.3300834,-0.49433276,0.13635217,1
5.0,5,-1.2844898,-0.39365202,-0.93940794,1.8231894,-1.8257815,9.351393,-0.106927805,0.5801504,-0.4908392,-1.6769242,-3.6448941,1
5.0,5,-1.2424327,-0.41377684,-0.9425127,1.8274645,-1.8276991,9.349748,-0.10818022,0.5565055,-0.47637317,-1.6637875,-3.66003,1
5.0,5,-1.2525527,-0.40326306,-0.9506248,1.8241065,-1.821671,9.348622,-0.10847124,0.5647552,-0.48651555,-1.6720479,-3.6496992,1
5.0,5,-1.2795599,-0.38963717,-0.94075704,1.8190348,-1.8256279,9.352231,-0.11006024,0.5735013,-0.4908019,-1.674578,-3.6437724,1
5.0,5,-1.1983672,-0.4076941,-0.96606874,1.8181427,-1.8157766,9.346668,-0.11826336,0.52600265,-0.4790068,-1.6575891,-3.6571312,1
5.0,5,-1.1938415,-0.40874606,-0.9697963,1.8192722,-1.813376,9.345513,-0.11826863,0.52490026,-0.47996536,-1.6581951,-3.6572132,1
8.0,2,2.937947,0.14395887,5.189543,-1.963046,-0.18985488,-2.841991,-3.300261,-4.5089765,2.7847862,-2.2685359,2.5376205,0
8.0,2,2.9379458,0.14395964,5.1895432,-1.9630463,-0.18985738,-2.8419907,-3.300261,-4.508977,2.7847872,-2.2685359,2.5376215,0
8.0,2,2.9379447,0.14396068,5.1895437,-1.9630461,-0.18985547,-2.8419893,-3.3002622,-4.5089765,2.7847853,-2.2685368,2.537621,0
8.0,2,2.9379456,0.14395913,5.189543,-1.9630463,-0.18985511,-2.8419902,-3.300262,-4.5089755,2.7847848,-2.2685359,2.537622,0
8.0,2,2.9379475,0.14395854,5.1895432,-1.9630451,-0.18985434,-2.8419902,-3.3002615,-4.5089765,2.7847857,-2.2685363,2.537619,0
8.0,2,2.937946,0.14396033,5.189543,-1.9630449,-0.18985696,-2.8419888,-3.3002622,-4.5089765,2.784788,-2.2685368,2.537619,0
3.0,2,0.4583575,4.7068067,4.7596207,-0.052298106,-2.2298422,-1.6542,-5.2526145,-0.024517218,0.1930937,-0.91048026,-2.9487987,0
3.0,2,0.46380055,4.6505566,4.8106318,-0.032485105,-2.238575,-1.6968364,-5.2646427,-0.007021649,0.15513521,-0.88011944,-2.9259098,0
3.0,2,0.46744484,4.632112,4.8426027,-0.0069508627,-2.2439528,-1.6849009,-5.264863,-0.033788867,0.15845604,-0.8898732,-2.9374642,0
3.0,2,0.47184777,4.602,4.8609495,0.0019400939,-2.246254,-1.7052137,-5.2726326,-0.013462046,0.1446081,-0.87682796,-2.9295828,0
3.0,2,0.47000635,4.6317563,4.8459635,0.0070520863,-2.2443757,-1.6568718,-5.263488,-0.04762455,0.18018892,-0.9119748,-2.9597895,0
3.0,2,0.4607982,4.679729,4.7983904,-0.027762033,-2.2353406,-1.6556209,-5.2543325,-0.041774355,0.18301107,-0.9090961,-2.9522061,0
0.0,7,-0.5316752,-1.9855886,-0.7098692,1.0399286,-1.7719226,0.060911544,-2.411672,7.6133904,2.075476,-2.1377804,-1.7144392,0
0.0,7,-0.66144395,-2.010186,-0.70169693,1.0278673,-1.8139186,0.042730547,-2.359243,7.7590137,1.8843665,-2.0384278,-1.6302997,0
0.0,7,-0.6066065,-2.0099857,-0.71136963,1.0359461,-1.8059881,0.074066825,-2.3757687,7.7051272,1.9476721,-2.0809796,-1.6638626,0
0.0,7,-0.56885874,-2.0177464,-0.71880615,1.0379521,-1.8125916,0.09872449,-2.3829274,7.6822844,1.967236,-2.0963426,-1.6783909,0
0.0,7,-0.6102693,-2.007716,-0.7086758,1.0344303,-1.8040854,0.06600285,-2.3754828,7.7082043,1.9457444,-2.077515,-1.6620938,0
0.0,7,-0.5913112,-1.9967703,-0.7103499,1.0415348,-1.7834122,0.058636285,-2.3877804,7.6801357,1.9859207,-2.1014507,-1.6791402,0
3.0,3,-0.46862626,-1.034141,-0.64273286,8.127294,-1.4365896,3.064145,-1.4903692,1.2730256,-1.27387,-0.6087129,-5.6770387,1
3.0,3,-0.46862698,-1.034141,-0.6427331,8.127293,-1.4365906,3.0641448,-1.49037,1.2730277,-1.2738705,-0.60871214,-5.677039,1
3.0,3,-0.46862638,-1.034141,-0.6427336,8.127293,-1.4365902,3.064145,-1.4903694,1.2730271,-1.2738701,-0.6087128,-5.6770387,1
3.0,3,-0.46862668,-1.0341407,-0.6427337,8.127293,-1.4365911,3.0641463,-1.49037,1.2730278,-1.2738702,-0.6087129,-5.6770387,1
3.0,3,-0.46862698,-1.0341406,-0.6427333,8.127293,-1.4365909,3.0641458,-1.4903698,1.2730271,-1.2738705,-0.60871255,-5.6770387,1
3.0,3,-0.46862686,-1.0341407,-0.64273345,8.127293,-1.4365906,3.0641458,-1.4903698,1.2730271,-1.2738703,-0.60871243,-5.6770387,1
0.0,0,8.235686,-0.93451524,-1.6805222,-0.9194291,1.5401717,1.4194864,-1.885729,-3.1453404,0.5524457,0.6657902,-3.7247186,1
0.0,0,8.235685,-0.9345157,-1.6805217,-0.919429,1.5401714,1.4194889,-1.8857293,-3.1453402,0.5524454,0.66578966,-3.724719,1
0.0,0,8.235686,-0.9345151,-1.6805222,-0.9194291,1.5401713,1.4194874,-1.8857291,-3.1453404,0.5524458,0.6657901,-3.7247186,1
0.0,0,8.235686,-0.93451536,-1.6805217,-0.9194292,1.5401719,1.4194874,-1.8857291,-3.14534,0.5524453,0.6657899,-3.7247186,1
0.0,0,8.235686,-0.9345156,-1.6805218,-0.919429,1.5401721,1.4194878,-1.8857293,-3.1453404,0.5524453,0.66578996,-3.7247183,1
0.0,0,8.235686,-0.9345154,-1.6805217,-0.9194291,1.5401719,1.4194881,-1.8857293,-3.1453404,0.5524455,0.6657898,-3.7247186,1
2.0,2,-3.5767105,-2.8314779,7.7419443,1.5716472,-2.911684,-0.9073255,-1.5540785,3.6216643,-0.28273255,-0.12214783,-1.4347131,1
2.0,2,-3.576709,-2.8314772,7.741945,1.5716492,-2.9116833,-0.90732616,-1.5540798,3.6216607,-0.28273255,-0.12214792,-1.4347144,1
2.0,2,-3.5767102,-2.8314772,7.7419443,1.5716457,-2.911683,-0.90732634,-1.5540788,3.621663,-0.282732,-0.12214741,-1.434712,1
2.0,2,-3.5767097,-2.8314772,7.7419443,1.571648,-2.911683,-0.9073263,-1.5540795,3.6216621,-0.28273222,-0.12214789,-1.4347137,1
2.0,2,-3.5767095,-2.8314772,7.7419443,1.5716492,-2.9116836,-0.9073261,-1.5540793,3.6216626,-0.2827328,-0.12214801,-1.4347144,1
2.0,2,-3.5767097,-2.831477,7.741945,1.5716475,-2.9116833,-0.90732586,-1.5540792,3.6216614,-0.28273267,-0.12214756,-1.4347132,1
3.0,3,1.5240622,-2.9972973,-2.062874,5.851112,0.15559225,-0.28127077,-0.35298306,4.518561,0.29397908,-1.8333794,-4.4898057,1
3.0,3,1.5240608,-2.9972963,-2.0628736,5.851112,0.15558915,-0.28127038,-0.35298318,4.518562,0.29398134,-1.83338,-4.4898057,1
3.0,3,1.5240622,-2.997297,-2.0628748,5.8511114,0.15559106,-0.28127116,-0.35298258,4.518562,0.29397973,-1.8333794,-4.489805,1
3.0,3,1.524063,-2.9972959,-2.0628734,5.8511124,0.15559141,-0.28126982,-0.35298434,4.518559,0.29398093,-1.8333802,-4.489808,1
3.0,3,1.52406,-2.9972968,-2.062874,5.851111,0.15558879,-0.28127107,-0.35298303,4.518563,0.29398158,-1.8333797,-4.4898047,1
3.0,3,1.5240613,-2.9972968,-2.0628738,5.851111,0.15559064,-0.28127098,-0.3529834,4.518562,0.2939808,-1.8333794,-4.4898057,1
9.0,7,-0.88979185,2.4177198,-3.5772173,-4.980497,-2.8891811,2.4492264,0.35885853,2.5302687,-3.6303945,2.4483354,1.5300823,0
9.0,7,-0.8897926,2.4177184,-3.577218,-4.980497,-2.889181,2.4492273,0.35886037,2.5302699,-3.6303945,2.448336,1.5300823,0
9.0,7,-0.8897933,2.4177158,-3.5772214,-4.980496,-2.8891802,2.4492283,0.35886365,2.5302725,-3.6303935,2.448335,1.5300828,0
9.0,7,-0.8897933,2.417716,-3.577219,-4.980496,-2.8891811,2.4492283,0.35886258,2.5302713,-3.6303945,2.4483361,1.5300826,0
9.0,7,-0.8897928,2.4177198,-3.5772185,-4.980497,-2.8891807,2.449227,0.35886025,2.5302691,-3.630394,2.4483352,1.5300831,0
9.0,7,-0.88979083,2.4177217,-3.577217,-4.980498,-2.889181,2.4492261,0.35885692,2.5302668,-3.6303942,2.4483356,1.5300825,0
4.0,4,0.37742633,-2.6731453,0.78069013,-1.4107509,8.734922,0.5966586,-0.8915041,0.054530807,-0.8798921,-2.25169,-0.79874027,1
4.0,4,0.3774262,-2.6731453,0.78068984,-1.4107504,8.734922,0.59665835,-0.89150393,0.054531284,-0.8798926,-2.2516897,-0.7987406,1
4.0,4,0.37742615,-2.673145,0.78069,-1.4107506,8.734922,0.59665865,-0.8915038,0.054530926,-0.8798917,-2.2516904,-0.7987406,1
4.0,4,0.37742585,-2.6731458,0.78069,-1.4107509,8.734922,0.5966589,-0.89150363,0.054531284,-0.879893,-2.2516897,-0.7987399,1
4.0,4,0.37742585,-2.6731453,0.7806905,-1.4107516,8.734922,0.5966587,-0.89150363,0.054530032,-0.8798905,-2.2516906,-0.79873943,1
4.0,4,0.37742573,-2.6731455,0.78069067,-1.4107516,8.734922,0.59665865,-0.89150393,0.05453057,-0.8798918,-2.2516901,-0.7987397,1
10.0,10,-3.1643028,-2.2003534,-0.29295018,-3.9869058,-0.43239743,0.0068274513,0.37013137,2.099801,-0.5957518,-2.3238628,7.955773,1
10.0,10,-3.164303,-2.2003539,-0.29295045,-3.9869056,-0.43239707,0.0068274513,0.37013125,2.0998025,-0.59575206,-2.3238628,7.955772,1
10.0,10,-3.1643023,-2.2003531,-0.29295054,-3.9869058,-0.4323976,0.006826259,0.3701313,2.0998003,-0.5957517,-2.3238623,7.955774,1
10.0,10,-3.1643026,-2.2003536,-0.29295015,-3.9869058,-0.43239754,0.0068272725,0.37013143,2.0998015,-0.59575206,-2.3238626,7.955774,1
10.0,10,-3.164303,-2.2003534,-0.2929499,-3.9869058,-0.4323969,0.0068272725,0.37013137,2.0998013,-0.59575236,-2.3238628,7.955772,1
10.0,10,-3.1643026,-2.2003536,-0.2929508,-3.9869056,-0.43239778,0.006826021,0.37013137,2.099801,-0.5957518,-2.3238623,7.955774,1
5.0,5,-0.5871651,2.2154827,0.03297157,2.5211787,-2.7293744,8.702261,-1.2245934,-3.161508,0.5092247,-1.9748992,-3.912139,1
5.0,5,-0.587163,2.2154815,0.03297054,2.5211782,-2.7293735,8.70226,-1.2245922,-3.161509,0.50922567,-1.9748994,-3.9121394,1
5.0,5,-0.5871619,2.2154808,0.03297005,2.521178,-2.7293727,8.702261,-1.2245915,-3.1615095,0.5092258,-1.9748994,-3.9121397,1
5.0,5,-0.5871655,2.2154818,0.03297136,2.5211792,-2.7293742,8.70226,-1.2245924,-3.1615076,0.50922453,-1.9748992,-3.9121392,1
5.0,5,-0.58716387,2.2154815,0.0329706,2.5211797,-2.7293735,8.70226,-1.2245917,-3.161509,0.5092251,-1.9748994,-3.91214,1
5.0,5,-0.5871631,2.2154808,0.0329699,2.52118,-2.729373,8.70226,-1.224591,-3.16151,0.509225,-1.9748994,-3.91214,1
10.0,1,1.1474649,4.6562366,1.5552647,-4.640075,-2.8936205,-1.7077922,-4.3665977,-4.2316875,0.8625807,-0.2207304,4.511476,0
10.0,1,1.1474634,4.6562366,1.5552657,-4.6400757,-2.8936214,-1.7077913,-4.366597,-4.231688,0.86258227,-0.22073182,4.511477,0
10.0,1,1.1474644,4.656237,1.555265,-4.640076,-2.8936212,-1.7077907,-4.366598,-4.231688,0.8625807,-0.22072986,4.511475,0
10.0,1,1.1474646,4.656238,1.555264,-4.640076,-2.8936217,-1.7077898,-4.3665977,-4.231688,0.8625802,-0.22072896,4.511474,0
10.0,1,1.147465,4.656238,1.555263,-4.640076,-2.893621,-1.7077891,-4.366597,-4.231688,0.8625806,-0.2207298,4.511474,0
10.0,1,1.1474644,4.656239,1.5552646,-4.640076,-2.8936214,-1.7077882,-4.366598,-4.231688,0.8625788,-0.22072837,4.511472,0
1.0,1,0.6366061,7.989734,0.03821332,-3.0289094,-2.2679214,0.08715826,-5.0936465,-2.0995708,-0.4989638,-0.7835891,0.010433301,1
1.0,1,0.636606,7.989734,0.038212694,-3.0289092,-2.267922,0.08715911,-5.0936475,-2.0995684,-0.49896392,-0.7835877,0.01043161,1
1.0,1,0.63660693,7.989734,0.03821311,-3.0289102,-2.267921,0.08715628,-5.0936465,-2.0995717,-0.49896345,-0.78359014,0.01043582,1
1.0,1,0.63660645,7.989735,0.03821311,-3.0289094,-2.267921,0.08715911,-5.093646,-2.0995712,-0.49896416,-0.78358966,0.010432184,1
1.0,1,0.6366067,7.989735,0.03821247,-3.0289097,-2.2679214,0.08715857,-5.093646,-2.099571,-0.49896345,-0.78358996,0.010433152,1
1.0,1,0.6366066,7.989735,0.03821347,-3.0289094,-2.2679212,0.08715786,-5.093646,-2.0995715,-0.49896362,-0.78358966,0.010433957,1
4.0,4,2.234665,-3.2096949,0.20103818,0.18621817,8.705214,0.04034231,-0.4294139,0.8533582,-3.3182762,-1.4177524,-2.1130517,1
4.0,4,2.2346632,-3.2096946,0.20103842,0.18621764,8.705214,0.040342785,-0.4294142,0.8533587,-3.3182766,-1.4177529,-2.1130502,1
4.0,4,2.2346642,-3.209695,0.20103788,0.18621835,8.705214,0.040342607,-0.4294141,0.853359,-3.3182764,-1.4177526,-2.1130514,1
4.0,4,2.2346647,-3.209695,0.20103776,0.1862185,8.705214,0.040342905,-0.4294142,0.8533589,-3.318276,-1.4177529,-2.113052,1
4.0,4,2.2346642,-3.2096949,0.20103842,0.18621758,8.705214,0.040342502,-0.42941403,0.8533582,-3.318276,-1.4177529,-2.1130512,1
4.0,4,2.2346635,-3.2096949,0.20103848,0.18621776,8.705214,0.040342726,-0.42941374,0.8533584,-3.3182764,-1.4177531,-2.1130505,1
7.0,7,-3.631889,-3.4482837,1.0404562,0.82319355,-4.283601,0.2382656,1.1594541,8.172685,-0.14640239,-0.88531834,0.36168882,1
7.0,7,-3.63189,-3.4482841,1.0404557,0.82318896,-4.2836,0.23826548,1.1594557,8.172686,-0.14640352,-0.8853174,0.3616924,1
7.0,7,-3.6318896,-3.4482837,1.0404563,0.823194,-4.283601,0.2382659,1.159454,8.172685,-0.14640293,-0.8853184,0.36168888,1
7.0,7,-3.63189,-3.4482844,1.0404551,0.8231894,-4.2836,0.2382653,1.1594559,8.172686,-0.1464037,-0.88531744,0.36169258,1
7.0,7,-3.63189,-3.448285,1.0404592,0.8231927,-4.2836003,0.2382656,1.1594534,8.172684,-0.1464028,-0.8853182,0.36168924,1
7.0,7,-3.6318896,-3.448285,1.0404539,0.8231913,-4.283599,0.23826513,1.159456,8.172687,-0.14640388,-0.88531744,0.36169156,1
6.0,6,-0.16366191,-1.0071676,-2.6759975,0.12714753,-1.8930554,0.7336216,8.251292,-2.539691,1.8043017,-1.0679271,-0.24673101,1
6.0,6,-0.16366152,-1.0071666,-2.6759984,0.12714651,-1.8930557,0.73362154,8.251291,-2.5396914,1.8043027,-1.067927,-0.24673069,1
6.0,6,-0.16366304,-1.0071676,-2.6759963,0.12714902,-1.8930552,0.7336226,8.251292,-2.539692,1.8043002,-1.0679272,-0.24673158,1
6.0,6,-0.16366364,-1.0071682,-2.6759963,0.1271466,-1.8930553,0.7336223,8.251292,-2.5396895,1.8043008,-1.067927,-0.24673015,1
