role,class_name,label,f0,f1,f2,f3,f4,f5,f6
fake_existing,2,0,0.8721373249585739,0.8,0.23329922556877136,0.8,0.33414381742477417,0.9505956768989563,0.9529368877410889
fake_existing,2,0,1.7593738487096608,1.0,0.27278146147727966,1.0,0.657640814781189,1.0551221370697021,1.0577921867370605
fake_existing,2,0,1.8283720061271758,1.0,0.2903744578361511,1.0,0.7370052337646484,1.0640507936477661,1.0648177862167358
fake_existing,2,0,1.7612337881519458,1.0,0.2881152629852295,1.0,0.7452295422554016,1.0503216981887817,1.0753815174102783
fake_existing,2,0,0.9670657514498237,0.8,0.24268534779548645,0.8,0.3942040503025055,0.8922943472862244,0.9916734099388123
fake_existing,2,0,1.9732440028135656,1.0,0.28281325101852417,1.0,0.7335150837898254,1.1104971170425415,1.1120381355285645
fake_existing,2,0,0.8460787083190997,0.8,0.21938729286193848,0.8,0.28099536895751953,0.9108876585960388,0.9362056851387024
fake_existing,2,0,2.013133677355756,1.0,0.29262131452560425,1.0,0.8080894351005554,1.1092511415481567,1.1140705347061157
fake_existing,2,0,1.3807332912313954,1.0,0.2429310381412506,1.0,0.43817228078842163,1.0181455612182617,1.0438569784164429
fake_existing,2,0,1.10311747215748,0.8,0.23319213092327118,0.8,0.40985432267189026,0.9336550235748291,1.0078719854354858
fake_existing,2,0,1.1399350825762269,0.8,0.24153165519237518,0.8,0.47588688135147095,0.9668853878974915,1.0239379405975342
fake_existing,2,0,1.0094934190555036,0.8,0.24470186233520508,0.8,0.45986899733543396,0.989425539970398,1.0208369493484497
fake_existing,2,0,1.9567170404540064,1.0,0.2893814146518707,1.0,0.7570899128913879,1.063836693763733,1.0952311754226685
fake_existing,2,0,0.7230393738860444,0.8,0.2161535769701004,0.8,0.24908852577209473,0.8530969619750977,0.9302690029144287
fake_existing,2,0,0.770269067356859,0.6,0.2056473046541214,0.6,0.1806536167860031,0.8243752717971802,0.8646173477172852
fake_existing,2,0,1.2397018387543863,0.8,0.25337642431259155,0.8,0.5108619928359985,0.9655538201332092,1.039549708366394
fake_existing,2,0,1.4411561384856597,0.8,0.2740992307662964,0.8,0.5759433507919312,1.0214314460754395,1.0309213399887085
fake_existing,2,0,1.9397053927384378,1.0,0.2890518307685852,1.0,0.7535350918769836,1.060145378112793,1.0977064371109009
fake_existing,2,0,0.5411189153399537,0.6,0.2138456106185913,0.6,0.1847795695066452,0.8764216303825378,0.879906952381134
fake_existing,2,0,1.9234105870066915,1.0,0.29169338941574097,1.0,0.8228029012680054,1.0831211805343628,1.0997154712677002
fake_existing,2,0,0.9234001680344429,0.8,0.23626072704792023,0.8,0.38288164138793945,0.9463984370231628,1.0232402086257935
fake_existing,2,0,0.8284703807340742,0.8,0.22130267322063446,0.8,0.297026664018631,0.9019941687583923,0.9244787096977234
fake_existing,3,0,1.0619189126426563,1.0,0.24049338698387146,1.0,0.36577311158180237,0.9032784700393677,0.9918237328529358
fake_existing,3,0,0.8068252563742206,0.8,0.24743714928627014,0.8,0.26328572630882263,0.7612581253051758,1.0374244451522827
fake_existing,3,0,1.935112360171176,1.0,0.269914448261261,1.0,0.5852566957473755,1.0406873226165771,1.1293424367904663
fake_existing,3,0,2.240598517638179,1.0,0.31086465716362,1.0,0.7421475648880005,1.0803366899490356,1.2106703519821167
fake_existing,3,0,0.9925689010483076,0.6,0.1906892955303192,0.6,0.1232871413230896,0.8569422364234924,0.8574015498161316
fake_existing,3,0,1.7952164509881292,0.8,0.2908683717250824,0.8,0.6164144277572632,1.0115487575531006,1.1558102369308472
fake_existing,3,0,2.2069791318893164,1.0,0.2887618839740753,1.0,0.6862618327140808,1.0380523204803467,1.180453896522522
fake_existing,3,0,1.9131404930162783,1.0,0.2807420790195465,1.0,0.5370439291000366,1.0262744426727295,1.1018296480178833
fake_existing,3,0,0.9564299843908112,0.8,0.24713034927845,0.8,0.3852963149547577,0.9575698375701904,1.0591175556182861
fake_existing,3,0,1.7502566120091838,0.8,0.2739063799381256,0.8,0.5296460390090942,1.0082534551620483,1.1300692558288574
fake_existing,3,0,1.2782825927805637,0.8,0.23584046959877014,0.8,0.3837691843509674,0.9647713303565979,0.9881787896156311
fake_existing,3,0,1.4976000883666698,1.0,0.2730351388454437,1.0,0.49351000785827637,0.9068266153335571,1.1631643772125244
fake_existing,3,0,2.2579805452445427,1.0,0.30993741750717163,1.0,0.7743968367576599,1.0489013195037842,1.2092198133468628
fake_existing,3,0,2.2981156156087894,1.0,0.30624762177467346,1.0,0.7550862431526184,1.0557773113250732,1.1908326148986816
fake_existing,3,0,0.6988650158091898,0.6,0.2127203494310379,0.6,0.15613873302936554,0.7743327021598816,0.8648947477340698
fake_existing,3,0,2.0715371572822825,1.0,0.28003185987472534,1.0,0.6408326029777527,1.1052905321121216,1.140343189239502
fake_existing,3,0,1.3757896449181972,0.8,0.2539410889148712,0.8,0.4468204081058502,0.9585893750190735,1.0288833379745483
fake_existing,3,0,0.48138703632247193,0.6,0.19452829658985138,0.6,0.052159227430820465,0.7826343774795532,0.8732424378395081
fake_existing,3,0,0.8990106301617464,0.8,0.22548899054527283,0.8,0.29248127341270447,0.8041060566902161,0.9635825157165527
fake_existing,3,0,1.3034014693568472,0.8,0.23756103217601776,0.8,0.4326779246330261,0.9127265214920044,1.012844443321228
fake_existing,3,0,1.1900988237294485,1.0,0.2660911977291107,1.0,0.4235331416130066,0.8271185755729675,1.0832948684692383
fake_existing,3,0,1.6797958852446786,1.0,0.2682671844959259,1.0,0.5650687217712402,0.9541729092597961,1.1249736547470093
fake_existing,3,0,2.1403734988666616,1.0,0.2912248969078064,1.0,0.6542856693267822,0.972836971282959,1.1617952585220337
fake_existing,3,0,1.713155764929601,1.0,0.2741159200668335,1.0,0.6301072239875793,1.0404475927352905,1.131636381149292
fake_existing,3,0,1.4820190529845967,0.8,0.24387529492378235,0.8,0.38822412490844727,1.0005797147750854,1.0090142488479614
fake_existing,3,0,0.9305399430247661,0.6,0.21195738017559052,0.6,0.21001365780830383,0.7983850240707397,0.9393264651298523
fake_existing,3,0,2.238035713866518,1.0,0.30209970474243164,1.0,0.7287214994430542,1.1023718118667603,1.173767328262329
fake_existing,3,0,1.7524752402235477,1.0,0.2689870595932007,1.0,0.5191925764083862,0.9515398740768433,1.1369800567626953
fake_existing,3,0,2.060901279724973,1.0,0.29549092054367065,1.0,0.6881935000419617,1.0034575462341309,1.1935144662857056
fake_existing,3,0,1.5690867284580932,1.0,0.2705855071544647,1.0,0.5068227052688599,0.9598221778869629,1.1456382274627686
fake_existing,3,0,1.5310291345941582,1.0,0.26634958386421204,1.0,0.4690402150154114,0.8339787125587463,1.1201056241989136
fake_existing,3,0,2.3171145969074907,1.0,0.304166704416275,1.0,0.774205207824707,1.1147699356079102,1.2045843601226807
fake_existing,3,0,1.3543301464376802,1.0,0.27226752042770386,1.0,0.46297144889831543,0.8541144132614136,1.172681212425232
fake_existing,3,0,2.327286513431341,1.0,0.30115118622779846,1.0,0.7607830762863159,1.140007734298706,1.1466385126113892
fake_existing,3,0,1.580070594979277,1.0,0.2570369839668274,1.0,0.559156060218811,1.0383355617523193,1.0833555459976196
fake_existing,3,0,2.1726574118350497,1.0,0.2875528335571289,1.0,0.6594936847686768,1.0666420459747314,1.1800510883331299
fake_existing,3,0,0.6184523204557357,0.6,0.22088627517223358,0.6,0.16229015588760376,0.7399422526359558,0.9840824007987976
fake_existing,3,0,1.3170782953713003,0.8,0.24899430572986603,0.8,0.3629375994205475,0.973111093044281,1.0446797609329224
fake_existing,3,0,1.457234274566828,1.0,0.24423933029174805,1.0,0.38757532835006714,0.8859257698059082,1.0810399055480957
fake_existing,3,0,1.758525142381036,0.8,0.25706344842910767,0.8,0.49510687589645386,0.9889503717422485,1.0602710247039795
fake_existing,4,0,2.4048936838137687,1.0,0.29849496483802795,1.0,0.7654709219932556,1.0464059114456177,1.0758492946624756
fake_existing,4,0,2.008608634290126,0.8,0.2805342972278595,0.8,0.4645062983036041,0.7899368405342102,1.1662423610687256
fake_existing,4,0,2.4520829199370042,1.0,0.29444363713264465,1.0,0.6852729916572571,1.008087396621704,1.073557734489441
fake_existing,4,0,2.124016480429242,1.0,0.2840995788574219,1.0,0.5275158882141113,0.9259547591209412,1.0687921047210693
fake_existing,4,0,2.2205270695389805,1.0,0.29239779710769653,1.0,0.6755156517028809,0.998802661895752,1.0966390371322632
fake_existing,4,0,2.562202865271978,1.0,0.3112104535102844,1.0,0.7588124871253967,0.9531790018081665,1.1860723495483398
fake_existing,4,0,2.0968154600171713,0.8,0.287884384393692,0.8,0.5747977495193481,0.9089877605438232,1.0803924798965454
fake_existing,4,0,1.7436877877942862,0.8,0.27166709303855896,0.8,0.5449202656745911,0.9124784469604492,1.0704127550125122
fake_existing,4,0,1.741931211501906,0.8,0.2788289487361908,0.8,0.45471081137657166,0.7780005931854248,1.1406060457229614
fake_existing,4,0,2.605423064008207,1.0,0.31203165650367737,1.0,0.8014975786209106,1.0116937160491943,1.1571898460388184
fake_existing,4,0,2.296054764483188,1.0,0.29040923714637756,1.0,0.5868441462516785,0.8293059468269348,1.136789321899414
fake_existing,4,0,2.1480466747229627,1.0,0.2721274793148041,1.0,0.5564044713973999,0.9583607912063599,1.0108762979507446
fake_existing,4,0,2.4045563306776345,1.0,0.29405632615089417,1.0,0.6191210746765137,0.8919211030006409,1.155286192893982
fake_existing,4,0,2.256506510079467,1.0,0.2926673889160156,1.0,0.6263961791992188,0.9783700704574585,1.0973867177963257
fake_existing,4,0,2.480483234653696,1.0,0.30099114775657654,1.0,0.7316131591796875,1.0059741735458374,1.0865238904953003
fake_existing,4,0,2.5041223897464917,1.0,0.30301398038864136,1.0,0.7634700536727905,0.9883303046226501,1.099662184715271
fake_existing,4,0,2.1618833710696856,1.0,0.28088700771331787,1.0,0.49942904710769653,0.8340439796447754,1.0940401554107666
fake_existing,4,0,1.201992699913839,0.6,0.23735415935516357,0.6,0.2718849182128906,0.7880576252937317,0.982656717300415
fake_existing,4,0,2.298932431724432,1.0,0.28839927911758423,1.0,0.683503270149231,1.0044115781784058,1.055549144744873
fake_existing,4,0,2.4265465045941186,1.0,0.2951555848121643,1.0,0.6481384038925171,0.8981391787528992,1.1125667095184326
fake_existing,4,0,2.5133277839829797,1.0,0.3006359934806824,1.0,0.833755612373352,1.0142349004745483,1.1379584074020386
fake_existing,4,0,2.4589642308851176,1.0,0.30697447061538696,1.0,0.7357306480407715,0.9408867359161377,1.1876986026763916
fake_existing,4,0,2.669470972764465,1.0,0.30486470460891724,1.0,0.7767297625541687,0.9988605976104736,1.1231355667114258
fake_existing,4,0,1.995874966310378,0.8,0.2868092358112335,0.8,0.5886090993881226,0.9043782949447632,1.1454992294311523
fake_existing,4,0,2.5903536082183445,1.0,0.30130666494369507,1.0,0.709524393081665,0.9416942000389099,1.0993986129760742
fake_existing,4,0,2.2651347141021168,1.0,0.2856978178024292,1.0,0.561669647693634,0.9120946526527405,1.1020201444625854
fake_existing,4,0,2.3764701546076887,1.0,0.2965264916419983,1.0,0.6932825446128845,0.9321548938751221,1.0992814302444458
fake_existing,4,0,2.4890098195398993,1.0,0.30056798458099365,1.0,0.7131636738777161,0.9502964615821838,1.1274638175964355
fake_existing,4,0,2.3222010745324604,1.0,0.28774747252464294,1.0,0.7105554342269897,1.0236526727676392,1.0539976358413696
fake_existing,4,0,2.573598819222507,1.0,0.2962747812271118,1.0,0.6725821495056152,0.9125296473503113,1.090942621231079
fake_existing,4,0,2.432293145630306,1.0,0.2945384383201599,1.0,0.6794700622558594,0.9381705522537231,1.1246882677078247
fake_existing,4,0,2.4209779839793515,1.0,0.30133670568466187,1.0,0.7749718427658081,1.029284119606018,1.0931370258331299
fake_existing,4,0,2.3283347771670964,1.0,0.296114057302475,1.0,0.6671938300132751,0.9620946049690247,1.0703045129776
fake_existing,4,0,2.6658430102908923,1.0,0.30510225892066956,1.0,0.6670576930046082,0.8496712446212769,1.1976414918899536
fake_existing,4,0,2.471652592738939,1.0,0.2955930531024933,1.0,0.6647409200668335,0.951716959476471,1.0947976112365723
fake_existing,4,0,2.591598291589743,1.0,0.29698145389556885,1.0,0.7636350393295288,0.9810442924499512,1.043890357017517
fake_existing,4,0,2.536984259973919,1.0,0.29289060831069946,1.0,0.6765189170837402,0.9658199548721313,1.0572198629379272
fake_existing,4,0,2.4498781657374358,1.0,0.30237287282943726,1.0,0.7289137840270996,0.9617112278938293,1.1116524934768677
fake_existing,4,0,2.5237363153994443,1.0,0.29761913418769836,1.0,0.7110573053359985,0.9698753356933594,1.117361307144165
fake_existing,4,0,2.5708622362465086,1.0,0.30680447816848755,1.0,0.727192223072052,0.9145177602767944,1.1819690465927124
fake_existing,5,0,1.9080616154853753,1.0,0.27553442120552063,1.0,0.5184935331344604,0.9188761711120605,1.1210442781448364
fake_existing,5,0,2.0202583065556743,1.0,0.2902500331401825,1.0,0.6815952062606812,1.0778330564498901,1.135974407196045
fake_existing,5,0,2.366438909266629,1.0,0.3055195212364197,1.0,0.7084460258483887,0.9745423197746277,1.2015750408172607
fake_existing,5,0,2.093051146719072,1.0,0.294001042842865,1.0,0.6299208402633667,1.0162090063095093,1.1503642797470093
fake_existing,5,0,2.3795498872816,1.0,0.3107343912124634,1.0,0.7679315805435181,1.012988805770874,1.2002719640731812
fake_existing,5,0,2.009391255581809,1.0,0.2750515043735504,1.0,0.5047231316566467,0.952387273311615,1.1500874757766724
fake_existing,5,0,2.1621020444657657,1.0,0.2963706851005554,1.0,0.6676946878433228,1.0122913122177124,1.164567232131958
fake_existing,5,0,2.210157332894367,1.0,0.2837280035018921,1.0,0.5745982527732849,0.9941203594207764,1.1204113960266113
fake_existing,5,0,1.9126748841979553,1.0,0.2829037010669708,1.0,0.5840908885002136,0.9506979584693909,1.131400227546692
fake_existing,5,0,1.341884196305201,0.8,0.2681958079338074,0.8,0.36437273025512695,0.7749102711677551,1.109813928604126
fake_existing,5,0,2.3731681450521416,1.0,0.3080863356590271,1.0,0.7883597612380981,1.0748317241668701,1.196399211883545
fake_existing,5,0,2.465283253200704,1.0,0.30908116698265076,1.0,0.7482098340988159,0.9861839413642883,1.2213391065597534
fake_existing,5,0,2.5279763069551153,1.0,0.30325061082839966,1.0,0.6652105450630188,0.9428192377090454,1.23404061794281
fake_existing,5,0,2.0814970757257165,1.0,0.29152488708496094,1.0,0.636339008808136,0.9790127873420715,1.1495267152786255
fake_existing,5,0,2.5317633239455537,1.0,0.3229793906211853,1.0,0.8309473991394043,1.0239620208740234,1.2194358110427856
fake_existing,5,0,2.078469165612291,1.0,0.2881999909877777,1.0,0.6092919111251831,1.0117517709732056,1.136130690574646
fake_existing,5,0,2.006136123137392,0.8,0.28291603922843933,0.8,0.5962597727775574,0.9697917699813843,1.14139723777771
fake_existing,5,0,2.500679523385562,1.0,0.3146283030509949,1.0,0.7369765043258667,0.9508057236671448,1.2203861474990845
fake_existing,5,0,1.722540389639661,0.8,0.2795044481754303,0.8,0.48244500160217285,0.8374436497688293,1.1675965785980225
fake_existing,5,0,2.1562597225029827,1.0,0.2838442325592041,1.0,0.6420598030090332,0.9458934664726257,1.1557382345199585
fake_existing,5,0,2.5096898140279267,1.0,0.31332162022590637,1.0,0.8030842542648315,1.0498828887939453,1.1854790449142456
fake_existing,5,0,1.5242260375750556,0.8,0.25895676016807556,0.8,0.31052348017692566,0.6819528937339783,1.1085336208343506
fake_existing,5,0,2.401473800694658,1.0,0.3129396438598633,1.0,0.7795961499214172,1.0062141418457031,1.2017624378204346
fake_existing,5,0,2.450529625114354,1.0,0.3057931065559387,1.0,0.7141965627670288,0.9892888069152832,1.2242854833602905
fake_existing,5,0,1.647061273108419,0.8,0.2726952135562897,0.8,0.4748825132846832,0.8956141471862793,1.1362673044204712
fake_existing,5,0,2.1839446869042907,1.0,0.2942335307598114,1.0,0.5880666971206665,0.9595139026641846,1.1433112621307373
fake_existing,5,0,2.172089033856074,1.0,0.2932227551937103,1.0,0.6084511280059814,0.91587233543396,1.1680631637573242
fake_existing,5,0,2.4320027294880235,1.0,0.303384006023407,1.0,0.6324219703674316,0.8995396494865417,1.2165796756744385
fake_existing,5,0,2.265833927836162,1.0,0.29773467779159546,1.0,0.665953516960144,0.9738819003105164,1.1878632307052612
fake_existing,5,0,2.2918164188282164,1.0,0.3019155263900757,1.0,0.6861974000930786,0.9790961146354675,1.1910218000411987
fake_existing,5,0,2.435899036282223,1.0,0.31300967931747437,1.0,0.771916389465332,1.0338293313980103,1.1972023248672485
fake_existing,5,0,2.3435183871641696,1.0,0.30479055643081665,1.0,0.7184526920318604,0.9681470990180969,1.1990647315979004
fake_existing,5,0,2.4004341626412975,1.0,0.3050028681755066,1.0,0.7022742033004761,0.9790930151939392,1.2122150659561157
fake_existing,5,0,2.2970671914956013,1.0,0.2953903079032898,1.0,0.6589081883430481,0.9967585206031799,1.172482967376709
fake_existing,5,0,1.8832611949167621,1.0,0.2529352009296417,1.0,0.40001359581947327,0.8552652597427368,1.1026387214660645
fake_existing,5,0,1.4594326609218373,0.8,0.26342302560806274,0.8,0.4217865467071533,0.8656261563301086,1.0954790115356445
fake_existing,5,0,2.4784885655318027,1.0,0.30607226490974426,1.0,0.6896888017654419,0.9611332416534424,1.2282744646072388
fake_existing,5,0,1.240221140525693,0.8,0.2528451383113861,0.8,0.25817328691482544,0.7160807251930237,1.0905390977859497
fake_existing,5,0,2.1886357077655503,1.0,0.3017503321170807,1.0,0.7308252453804016,1.079674243927002,1.1677510738372803
fake_existing,5,0,2.447895561974069,1.0,0.3120242953300476,1.0,0.7913020849227905,1.034343957901001,1.2189549207687378
fake_existing,6,0,1.1081554991469544,0.8,0.22687871754169464,0.8,0.36005714535713196,0.8272809386253357,0.9938125610351562
fake_existing,6,0,0.9787170708578463,0.8,0.22760292887687683,0.8,0.36125728487968445,0.9409092664718628,0.9484856724739075
fake_existing,6,0,1.969141703495119,1.0,0.3014160692691803,1.0,0.8442984819412231,1.097419023513794,1.1683768033981323
fake_existing,6,0,1.3165053113540488,0.8,0.2593274712562561,0.8,0.4916895031929016,1.0020220279693604,1.0715657472610474
fake_existing,6,0,0.9179915459399112,0.8,0.20203454792499542,0.8,0.12961485981941223,0.9080105423927307,0.9435780048370361
fake_existing,6,0,0.9489293127792449,0.6,0.21008627116680145,0.6,0.2108355015516281,0.8946722745895386,0.9398807883262634
fake_existing,6,0,2.0929432892597455,1.0,0.30588236451148987,1.0,0.888565182685852,1.1243603229522705,1.1738128662109375
fake_existing,6,0,0.7255089227463272,0.6,0.20442059636116028,0.6,0.07403270900249481,0.8830241560935974,0.9205647706985474
fake_existing,6,0,1.3213829339954373,1.0,0.2572055459022522,1.0,0.5198201537132263,1.0055629014968872,1.0352485179901123
fake_existing,6,0,1.8454237780033655,1.0,0.2865573763847351,1.0,0.7121524810791016,1.0856157541275024,1.1772918701171875
fake_existing,6,0,1.0130024356300287,0.8,0.23362354934215546,0.8,0.4016393721103668,0.8707149624824524,0.9047150611877441
fake_existing,6,0,0.8838631325149457,0.8,0.2374259978532791,0.8,0.3783225417137146,0.9296033382415771,0.9674507975578308
fake_existing,6,0,1.2717794349920155,0.8,0.26026514172554016,0.8,0.5279473066329956,1.017983317375183,1.020649790763855
fake_existing,6,0,0.9215103558863825,0.8,0.21461665630340576,0.8,0.27352088689804077,0.863182008266449,0.8713535070419312
fake_existing,6,0,0.8561464073839922,0.8,0.22412216663360596,0.8,0.2733752131462097,0.9035605192184448,0.9039029479026794
fake_existing,6,0,0.794658223814222,0.6,0.21400944888591766,0.6,0.25661471486091614,0.8903363347053528,0.9127944707870483
fake_existing,6,0,1.1215659746682731,1.0,0.2552674114704132,1.0,0.4730917811393738,0.9786370396614075,0.9934273958206177
fake_existing,6,0,0.9870888154026902,0.8,0.2117588222026825,0.8,0.1974037140607834,0.8170908689498901,0.9156184792518616
fake_existing,6,0,1.5292948285766523,1.0,0.26258018612861633,1.0,0.5486563444137573,1.0395501852035522,1.0642054080963135
fake_existing,6,0,0.4855563027214765,0.6,0.1852557212114334,0.6,0.015929633751511574,0.6514762043952942,0.895376443862915
fake_existing,6,0,1.7700316726389367,1.0,0.2790002226829529,1.0,0.6912199258804321,1.068093180656433,1.1048450469970703
fake_existing,6,0,1.3535259374145292,1.0,0.24738936126232147,1.0,0.47353047132492065,1.0191060304641724,1.0207935571670532
fake_existing,6,0,0.7976480193730653,0.6,0.22131595015525818,0.6,0.2902573347091675,0.8576245903968811,0.9049313068389893
fake_existing,6,0,1.6153517533133015,1.0,0.26631075143814087,1.0,0.5714725255966187,1.0377928018569946,1.0411996841430664
fake_existing,6,0,1.1884418213198402,0.8,0.2550666034221649,0.8,0.48119011521339417,1.0393579006195068,1.0476455688476562
fake_existing,6,0,0.6559703555206086,0.8,0.20820195972919464,0.8,0.17219027876853943,0.8506250977516174,0.8724015355110168
fake_existing,6,0,0.9658010137076536,1.0,0.21781106293201447,1.0,0.32989874482154846,0.9015909433364868,0.9103580713272095
fake_existing,6,0,1.1995701744773004,1.0,0.24172373116016388,1.0,0.43975257873535156,0.9832553267478943,1.0103957653045654
fake_existing,6,0,0.5041545332423291,0.6,0.17455479502677917,0.6,0.0025143742095679045,0.7104160785675049,0.7910043001174927
fake_existing,6,0,0.45984342009048584,0.6,0.20633073151111603,0.6,0.1429508775472641,0.7262204885482788,0.8811503648757935
fake_existing,6,0,0.8390461348707714,0.8,0.23155328631401062,0.8,0.3016758859157562,0.9020585417747498,0.9299660325050354
fake_existing,6,0,1.2725082579947296,0.8,0.26282963156700134,0.8,0.5361064076423645,0.995074987411499,1.0366395711898804
fake_existing,6,0,0.5790281026208202,0.8,0.18366670608520508,0.8,0.04376329854130745,0.6739729642868042,0.7932782173156738
fake_existing,6,0,1.0180222146356552,0.8,0.1941685825586319,0.8,0.1859700232744217,0.8159449696540833,0.8338510394096375
fake_existing,6,0,0.7406607285593385,0.6,0.22835199534893036,0.6,0.32637110352516174,0.9419393539428711,0.949487566947937
fake_existing,6,0,1.0773687574211688,1.0,0.2388305962085724,1.0,0.3915911614894867,0.8533951044082642,0.9432917237281799
fake_existing,6,0,1.644465319863249,1.0,0.2740035653114319,1.0,0.6819440722465515,1.0330580472946167,1.0531561374664307
fake_existing,6,0,0.870369327636879,0.8,0.22090935707092285,0.8,0.3352264165878296,0.8348948955535889,0.9292778968811035
fake_existing,6,0,1.456299846976509,0.8,0.26641368865966797,0.8,0.571026086807251,1.0667966604232788,1.100911259651184
fake_existing,6,0,0.8696403107358002,0.8,0.24803178012371063,0.8,0.4210144877433777,0.9475921392440796,0.9776952266693115
fake_existing,7,0,1.6088222040560338,1.0,0.26458120346069336,1.0,0.5322580933570862,1.0309826135635376,1.0571273565292358
fake_existing,7,0,1.2246718711854925,1.0,0.23617999255657196,1.0,0.3844474256038666,0.8853599429130554,0.974236786365509
fake_existing,7,0,1.9791479356266493,1.0,0.2875667214393616,1.0,0.7187463641166687,1.0462489128112793,1.1191999912261963
fake_existing,7,0,1.3373497390408253,0.8,0.2527768313884735,0.8,0.47502273321151733,0.9185921549797058,0.9970079064369202
fake_existing,7,0,0.6994523613368361,0.8,0.2174099236726761,0.8,0.19624866545200348,0.799371600151062,0.8900960087776184
fake_existing,7,0,1.512580333710207,1.0,0.2517682611942291,1.0,0.49307021498680115,0.9904375076293945,1.0397363901138306
fake_existing,7,0,1.406495244289315,1.0,0.23521320521831512,1.0,0.403019517660141,0.8614764213562012,0.9483357667922974
fake_existing,7,0,1.3953410166173352,1.0,0.24679604172706604,1.0,0.47023606300354004,0.8639299273490906,0.9722198843955994
fake_existing,7,0,2.1656111953615387,1.0,0.2872433066368103,1.0,0.7114977836608887,1.0029155015945435,1.1331372261047363
fake_existing,7,0,0.9626772618146887,0.6,0.21042239665985107,0.6,0.18489530682563782,0.8736495971679688,0.8885401487350464
fake_existing,7,0,1.2259408885731335,0.6,0.1983634978532791,0.6,0.15529757738113403,0.8812088966369629,0.9185681343078613
fake_existing,7,0,1.210113077348518,0.8,0.23688073456287384,0.8,0.38285595178604126,0.9128813743591309,0.9463245868682861
fake_existing,7,0,1.3297349451849487,0.8,0.24891193211078644,0.8,0.4733704626560211,0.9426500201225281,0.9509589076042175
fake_existing,7,0,1.683214756455585,0.8,0.25430193543434143,0.8,0.4737114906311035,1.0086761713027954,1.0879828929901123
fake_existing,7,0,1.807506801340222,1.0,0.2699262797832489,1.0,0.5868109464645386,1.090267539024353,1.0971567630767822
fake_existing,7,0,1.2446810037755445,0.8,0.22534780204296112,0.8,0.3408995270729065,0.8636397123336792,0.9598527550697327
fake_existing,7,0,1.863311553428609,1.0,0.269881010055542,1.0,0.582241415977478,0.9873944520950317,1.1189357042312622
fake_existing,7,0,2.107147729636367,1.0,0.28384464979171753,1.0,0.6766059994697571,1.0371849536895752,1.0798442363739014
fake_existing,7,0,1.881723282973261,1.0,0.2723279595375061,1.0,0.6584130525588989,1.0371750593185425,1.1087119579315186
fake_existing,7,0,1.6614026714988417,1.0,0.2655988335609436,1.0,0.5437119603157043,0.889843761920929,1.0717488527297974
fake_existing,7,0,0.996244686432588,0.8,0.2308388501405716,0.8,0.3168788254261017,0.9083598256111145,0.9352675676345825
fake_existing,7,0,0.7393220351353824,0.8,0.20181722939014435,0.8,0.1436847299337387,0.7605138421058655,0.829445481300354
fake_existing,7,0,1.7147348797948212,1.0,0.2701900601387024,1.0,0.5640853643417358,0.9900538325309753,1.0703133344650269
fake_existing,7,0,1.2444127351604937,0.8,0.23388230800628662,0.8,0.3619864583015442,0.9015623927116394,0.9232815504074097
fake_existing,7,0,1.309555798386998,0.8,0.23607560992240906,0.8,0.34729522466659546,0.9204335808753967,0.9509453773498535
fake_existing,7,0,1.4994602560635915,0.8,0.2633972764015198,0.8,0.5460202693939209,0.9914429187774658,0.9940633773803711
fake_existing,7,0,1.2522295066698903,0.8,0.22595934569835663,0.8,0.3309793174266815,0.842679500579834,0.9450138211250305
fake_existing,7,0,1.6281253523806676,1.0,0.24884560704231262,1.0,0.5334745645523071,0.9534855484962463,1.0486423969268799
fake_existing,7,0,1.2945715775711446,0.8,0.23794373869895935,0.8,0.4366335868835449,0.9547834396362305,0.9842754006385803
fake_existing,7,0,2.0464820805699775,1.0,0.2773793041706085,1.0,0.678733766078949,1.0447146892547607,1.1186755895614624
fake_existing,7,0,1.997303672552793,1.0,0.27366676926612854,1.0,0.6334256529808044,1.0482559204101562,1.1124688386917114
fake_existing,7,0,1.668176415679417,1.0,0.2608570456504822,1.0,0.5184470415115356,0.9658432006835938,1.0732269287109375
fake_existing,7,0,1.1868243403247287,0.8,0.235613614320755,0.8,0.3536427617073059,0.7451693415641785,0.9962928891181946
fake_existing,7,0,0.7341392016353525,0.6,0.16727855801582336,0.6,-0.03250919654965401,0.7427631616592407,0.7888784408569336
fake_existing,7,0,1.9503949273065633,1.0,0.2746812701225281,1.0,0.6063224673271179,0.9290765523910522,1.113726258277893
fake_existing,7,0,0.9390191753072582,0.8,0.21670183539390564,0.8,0.28184646368026733,0.8174331188201904,0.8473134636878967
fake_existing,7,0,1.3549785057683603,0.8,0.2437220811843872,0.8,0.46626847982406616,0.9259048104286194,0.9448822140693665
fake_existing,7,0,1.14638501331036,0.8,0.21063625812530518,0.8,0.17165857553482056,0.8642861843109131,0.9585850238800049
fake_existing,7,0,0.7806037276088792,0.6,0.19061186909675598,0.6,0.08196493238210678,0.8079832792282104,0.8399199843406677
fake_existing,7,0,1.057427050912926,0.6,0.19281461834907532,0.6,0.12626102566719055,0.7673525810241699,0.9013656377792358
fake_existing,8,0,0.5372534330645571,0.8,0.22179345786571503,0.8,0.17007271945476532,0.48473092913627625,0.9527127146720886
fake_existing,8,0,1.4344135650434044,0.8,0.241464301943779,0.8,0.42737358808517456,0.8490511178970337,0.9980239272117615
