true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,prob_class_20,prob_class_21,prob_class_22,correct
3.0,3,0.022678822,0.010141179,0.7312552,3.3326766,0.3251591,-1.2524384,-1.2851374,-1.3523917,-1.2268903,-1.1195548,-0.5787255,-0.8192091,-1.1842247,-1.2562013,-1.1096091,-1.149337,0.12779504,-0.58927417,-1.3017253,-0.4171601,-1.1094428,-1.4102207,-0.5620926,1
3.0,3,0.022678822,0.010141179,0.7312552,3.3326766,0.3251591,-1.2524384,-1.2851374,-1.3523917,-1.2268903,-1.1195548,-0.5787255,-0.8192091,-1.1842247,-1.2562013,-1.1096091,-1.149337,0.12779504,-0.58927417,-1.3017253,-0.4171601,-1.1094428,-1.4102207,-0.5620926,1
3.0,3,0.022678822,0.010141179,0.7312552,3.3326766,0.3251591,-1.2524384,-1.2851374,-1.3523917,-1.2268903,-1.1195548,-0.5787255,-0.8192091,-1.1842247,-1.2562013,-1.1096091,-1.149337,0.12779504,-0.58927417,-1.3017253,-0.4171601,-1.1094428,-1.4102207,-0.5620926,1
3.0,3,0.022678822,0.010141179,0.7312552,3.3326766,0.3251591,-1.2524384,-1.2851374,-1.3523917,-1.2268903,-1.1195548,-0.5787255,-0.8192091,-1.1842247,-1.2562013,-1.1096091,-1.149337,0.12779504,-0.58927417,-1.3017253,-0.4171601,-1.1094428,-1.4102207,-0.5620926,1
3.0,3,0.022678822,0.010141179,0.7312552,3.3326766,0.3251591,-1.2524384,-1.2851374,-1.3523917,-1.2268903,-1.1195548,-0.5787255,-0.8192091,-1.1842247,-1.2562013,-1.1096091,-1.149337,0.12779504,-0.58927417,-1.3017253,-0.4171601,-1.1094428,-1.4102207,-0.5620926,1
3.0,3,0.022678822,0.010141179,0.7312552,3.3326766,0.3251591,-1.2524384,-1.2851374,-1.3523917,-1.2268903,-1.1195548,-0.5787255,-0.8192091,-1.1842247,-1.2562013,-1.1096091,-1.149337,0.12779504,-0.58927417,-1.3017253,-0.4171601,-1.1094428,-1.4102207,-0.5620926,1
0.0,0,4.107772,0.473076,-0.6274029,0.24451217,0.20757517,-1.1239289,-0.34637216,-0.60499406,-2.1855252,-0.5963385,-0.14038005,-1.0488732,-0.77761024,-0.9738523,-0.93461305,-0.82309973,0.019244343,-0.41665137,-0.90451485,-0.52334636,-0.6869103,-1.1414362,-1.0818453,1
0.0,0,4.107772,0.473076,-0.6274029,0.24451217,0.20757517,-1.1239289,-0.34637216,-0.60499406,-2.1855252,-0.5963385,-0.14038005,-1.0488732,-0.77761024,-0.9738523,-0.93461305,-0.82309973,0.019244343,-0.41665137,-0.90451485,-0.52334636,-0.6869103,-1.1414362,-1.0818453,1
0.0,0,4.107772,0.473076,-0.6274029,0.24451217,0.20757517,-1.1239289,-0.34637216,-0.60499406,-2.1855252,-0.5963385,-0.14038005,-1.0488732,-0.77761024,-0.9738523,-0.93461305,-0.82309973,0.019244343,-0.41665137,-0.90451485,-0.52334636,-0.6869103,-1.1414362,-1.0818453,1
0.0,0,4.107772,0.473076,-0.6274029,0.24451217,0.20757517,-1.1239289,-0.34637216,-0.60499406,-2.1855252,-0.5963385,-0.14038005,-1.0488732,-0.77761024,-0.9738523,-0.93461305,-0.82309973,0.019244343,-0.41665137,-0.90451485,-0.52334636,-0.6869103,-1.1414362,-1.0818453,1
0.0,0,4.107772,0.473076,-0.6274029,0.24451217,0.20757517,-1.1239289,-0.34637216,-0.60499406,-2.1855252,-0.5963385,-0.14038005,-1.0488732,-0.77761024,-0.9738523,-0.93461305,-0.82309973,0.019244343,-0.41665137,-0.90451485,-0.52334636,-0.6869103,-1.1414362,-1.0818453,1
0.0,0,4.107772,0.473076,-0.6274029,0.24451217,0.20757517,-1.1239289,-0.34637216,-0.60499406,-2.1855252,-0.5963385,-0.14038005,-1.0488732,-0.77761024,-0.9738523,-0.93461305,-0.82309973,0.019244343,-0.41665137,-0.90451485,-0.52334636,-0.6869103,-1.1414362,-1.0818453,1
2.0,2,-0.4358419,0.6502484,3.4438066,0.5759096,2.0331807,-1.9204495,-1.1658568,-1.295537,-1.7624645,-2.3460326,-1.3763034,-1.536344,-1.5053154,-1.8663357,-2.188754,-1.5348517,-0.8720771,-1.7960602,-1.6082082,-1.4913617,-1.416194,-2.2152479,-1.5756785,1
2.0,2,-0.4358419,0.6502484,3.4438066,0.5759096,2.0331807,-1.9204495,-1.1658568,-1.295537,-1.7624645,-2.3460326,-1.3763034,-1.536344,-1.5053154,-1.8663357,-2.188754,-1.5348517,-0.8720771,-1.7960602,-1.6082082,-1.4913617,-1.416194,-2.2152479,-1.5756785,1
2.0,2,-0.4358419,0.6502484,3.4438066,0.5759096,2.0331807,-1.9204495,-1.1658568,-1.295537,-1.7624645,-2.3460326,-1.3763034,-1.536344,-1.5053154,-1.8663357,-2.188754,-1.5348517,-0.8720771,-1.7960602,-1.6082082,-1.4913617,-1.416194,-2.2152479,-1.5756785,1
2.0,2,-0.4358419,0.6502484,3.4438066,0.5759096,2.0331807,-1.9204495,-1.1658568,-1.295537,-1.7624645,-2.3460326,-1.3763034,-1.536344,-1.5053154,-1.8663357,-2.188754,-1.5348517,-0.8720771,-1.7960602,-1.6082082,-1.4913617,-1.416194,-2.2152479,-1.5756785,1
2.0,2,-0.4358419,0.6502484,3.4438066,0.5759096,2.0331807,-1.9204495,-1.1658568,-1.295537,-1.7624645,-2.3460326,-1.3763034,-1.536344,-1.5053154,-1.8663357,-2.188754,-1.5348517,-0.8720771,-1.7960602,-1.6082082,-1.4913617,-1.416194,-2.2152479,-1.5756785,1
2.0,2,-0.4358419,0.6502484,3.4438066,0.5759096,2.0331807,-1.9204495,-1.1658568,-1.295537,-1.7624645,-2.3460326,-1.3763034,-1.536344,-1.5053154,-1.8663357,-2.188754,-1.5348517,-0.8720771,-1.7960602,-1.6082082,-1.4913617,-1.416194,-2.2152479,-1.5756785,1
4.0,4,0.16859928,2.7929995,2.6145444,1.1678418,3.8645248,-2.1484797,-1.099828,-1.7676631,-1.9147456,-1.9867152,-1.4149884,-2.0921037,-2.132651,-1.771833,-1.9648436,-1.7597038,-1.0314277,-1.6766908,-2.39938,-1.5879302,-1.4818568,-2.2960145,-1.9190676,1
4.0,4,0.16859928,2.7929995,2.6145444,1.1678418,3.8645248,-2.1484797,-1.099828,-1.7676631,-1.9147456,-1.9867152,-1.4149884,-2.0921037,-2.132651,-1.771833,-1.9648436,-1.7597038,-1.0314277,-1.6766908,-2.39938,-1.5879302,-1.4818568,-2.2960145,-1.9190676,1
4.0,4,0.16859928,2.7929995,2.6145444,1.1678418,3.8645248,-2.1484797,-1.099828,-1.7676631,-1.9147456,-1.9867152,-1.4149884,-2.0921037,-2.132651,-1.771833,-1.9648436,-1.7597038,-1.0314277,-1.6766908,-2.39938,-1.5879302,-1.4818568,-2.2960145,-1.9190676,1
4.0,4,0.16859928,2.7929995,2.6145444,1.1678418,3.8645248,-2.1484797,-1.099828,-1.7676631,-1.9147456,-1.9867152,-1.4149884,-2.0921037,-2.132651,-1.771833,-1.9648436,-1.7597038,-1.0314277,-1.6766908,-2.39938,-1.5879302,-1.4818568,-2.2960145,-1.9190676,1
4.0,4,0.16859928,2.7929995,2.6145444,1.1678418,3.8645248,-2.1484797,-1.099828,-1.7676631,-1.9147456,-1.9867152,-1.4149884,-2.0921037,-2.132651,-1.771833,-1.9648436,-1.7597038,-1.0314277,-1.6766908,-2.39938,-1.5879302,-1.4818568,-2.2960145,-1.9190676,1
4.0,4,0.16859928,2.7929995,2.6145444,1.1678418,3.8645248,-2.1484797,-1.099828,-1.7676631,-1.9147456,-1.9867152,-1.4149884,-2.0921037,-2.132651,-1.771833,-1.9648436,-1.7597038,-1.0314277,-1.6766908,-2.39938,-1.5879302,-1.4818568,-2.2960145,-1.9190676,1
4.0,4,0.16853616,2.771313,2.6246102,1.159762,3.8481898,-2.1475046,-1.1001989,-1.7627127,-1.916876,-1.9932882,-1.417329,-2.0875528,-2.1289413,-1.7755013,-1.9681951,-1.7591689,-1.0291845,-1.6799423,-2.3949947,-1.5884707,-1.4825305,-2.2993543,-1.9199971,1
4.0,4,0.16853616,2.771313,2.6246102,1.159762,3.8481898,-2.1475046,-1.1001989,-1.7627127,-1.916876,-1.9932882,-1.417329,-2.0875528,-2.1289413,-1.7755013,-1.9681951,-1.7591689,-1.0291845,-1.6799423,-2.3949947,-1.5884707,-1.4825305,-2.2993543,-1.9199971,1
4.0,4,0.16853616,2.771313,2.6246102,1.159762,3.8481898,-2.1475046,-1.1001989,-1.7627127,-1.916876,-1.9932882,-1.417329,-2.0875528,-2.1289413,-1.7755013,-1.9681951,-1.7591689,-1.0291845,-1.6799423,-2.3949947,-1.5884707,-1.4825305,-2.2993543,-1.9199971,1
4.0,4,0.16853616,2.771313,2.6246102,1.159762,3.8481898,-2.1475046,-1.1001989,-1.7627127,-1.916876,-1.9932882,-1.417329,-2.0875528,-2.1289413,-1.7755013,-1.9681951,-1.7591689,-1.0291845,-1.6799423,-2.3949947,-1.5884707,-1.4825305,-2.2993543,-1.9199971,1
4.0,4,0.16853616,2.771313,2.6246102,1.159762,3.8481898,-2.1475046,-1.1001989,-1.7627127,-1.916876,-1.9932882,-1.417329,-2.0875528,-2.1289413,-1.7755013,-1.9681951,-1.7591689,-1.0291845,-1.6799423,-2.3949947,-1.5884707,-1.4825305,-2.2993543,-1.9199971,1
4.0,4,0.16853616,2.771313,2.6246102,1.159762,3.8481898,-2.1475046,-1.1001989,-1.7627127,-1.916876,-1.9932882,-1.417329,-2.0875528,-2.1289413,-1.7755013,-1.9681951,-1.7591689,-1.0291845,-1.6799423,-2.3949947,-1.5884707,-1.4825305,-2.2993543,-1.9199971,1
4.0,4,0.12530515,2.8089013,2.6259758,1.2306689,3.86055,-2.1593592,-1.1087179,-1.7726812,-1.9165626,-1.9876579,-1.4093087,-2.0887578,-2.1435313,-1.7834115,-1.9725348,-1.7842354,-1.0546862,-1.6784565,-2.4006233,-1.5766646,-1.5065509,-2.2920253,-1.9123825,1
4.0,4,0.12530515,2.8089013,2.6259758,1.2306689,3.86055,-2.1593592,-1.1087179,-1.7726812,-1.9165626,-1.9876579,-1.4093087,-2.0887578,-2.1435313,-1.7834115,-1.9725348,-1.7842354,-1.0546862,-1.6784565,-2.4006233,-1.5766646,-1.5065509,-2.2920253,-1.9123825,1
4.0,4,0.12530515,2.8089013,2.6259758,1.2306689,3.86055,-2.1593592,-1.1087179,-1.7726812,-1.9165626,-1.9876579,-1.4093087,-2.0887578,-2.1435313,-1.7834115,-1.9725348,-1.7842354,-1.0546862,-1.6784565,-2.4006233,-1.5766646,-1.5065509,-2.2920253,-1.9123825,1
4.0,4,0.12530515,2.8089013,2.6259758,1.2306689,3.86055,-2.1593592,-1.1087179,-1.7726812,-1.9165626,-1.9876579,-1.4093087,-2.0887578,-2.1435313,-1.7834115,-1.9725348,-1.7842354,-1.0546862,-1.6784565,-2.4006233,-1.5766646,-1.5065509,-2.2920253,-1.9123825,1
4.0,4,0.12530515,2.8089013,2.6259758,1.2306689,3.86055,-2.1593592,-1.1087179,-1.7726812,-1.9165626,-1.9876579,-1.4093087,-2.0887578,-2.1435313,-1.7834115,-1.9725348,-1.7842354,-1.0546862,-1.6784565,-2.4006233,-1.5766646,-1.5065509,-2.2920253,-1.9123825,1
4.0,4,0.12530515,2.8089013,2.6259758,1.2306689,3.86055,-2.1593592,-1.1087179,-1.7726812,-1.9165626,-1.9876579,-1.4093087,-2.0887578,-2.1435313,-1.7834115,-1.9725348,-1.7842354,-1.0546862,-1.6784565,-2.4006233,-1.5766646,-1.5065509,-2.2920253,-1.9123825,1
3.0,3,0.21296993,0.07979278,0.47031847,3.4001706,0.1279586,-1.2105322,-1.3081288,-1.3351749,-1.2282284,-1.0442183,-0.49767965,-0.7386814,-1.1491535,-1.2023431,-1.0584841,-1.119614,0.17188942,-0.53719544,-1.2632289,-0.36035275,-1.041604,-1.3630353,-0.47824436,1
3.0,3,0.21296993,0.07979278,0.47031847,3.4001706,0.1279586,-1.2105322,-1.3081288,-1.3351749,-1.2282284,-1.0442183,-0.49767965,-0.7386814,-1.1491535,-1.2023431,-1.0584841,-1.119614,0.17188942,-0.53719544,-1.2632289,-0.36035275,-1.041604,-1.3630353,-0.47824436,1
3.0,3,0.21296993,0.07979278,0.47031847,3.4001706,0.1279586,-1.2105322,-1.3081288,-1.3351749,-1.2282284,-1.0442183,-0.49767965,-0.7386814,-1.1491535,-1.2023431,-1.0584841,-1.119614,0.17188942,-0.53719544,-1.2632289,-0.36035275,-1.041604,-1.3630353,-0.47824436,1
3.0,3,0.21296993,0.07979278,0.47031847,3.4001706,0.1279586,-1.2105322,-1.3081288,-1.3351749,-1.2282284,-1.0442183,-0.49767965,-0.7386814,-1.1491535,-1.2023431,-1.0584841,-1.119614,0.17188942,-0.53719544,-1.2632289,-0.36035275,-1.041604,-1.3630353,-0.47824436,1
3.0,3,0.21296993,0.07979278,0.47031847,3.4001706,0.1279586,-1.2105322,-1.3081288,-1.3351749,-1.2282284,-1.0442183,-0.49767965,-0.7386814,-1.1491535,-1.2023431,-1.0584841,-1.119614,0.17188942,-0.53719544,-1.2632289,-0.36035275,-1.041604,-1.3630353,-0.47824436,1
3.0,3,0.21296993,0.07979278,0.47031847,3.4001706,0.1279586,-1.2105322,-1.3081288,-1.3351749,-1.2282284,-1.0442183,-0.49767965,-0.7386814,-1.1491535,-1.2023431,-1.0584841,-1.119614,0.17188942,-0.53719544,-1.2632289,-0.36035275,-1.041604,-1.3630353,-0.47824436,1
3.0,3,0.23065564,0.06608234,0.44210586,3.3999834,0.10511401,-1.2019615,-1.2994764,-1.3334825,-1.2229733,-1.0304198,-0.48701295,-0.7286099,-1.1428875,-1.1943797,-1.0486381,-1.1122556,0.18055782,-0.5249138,-1.2515324,-0.35080916,-1.0285863,-1.3528267,-0.46502113,1
3.0,3,0.23065564,0.06608234,0.44210586,3.3999834,0.10511401,-1.2019615,-1.2994764,-1.3334825,-1.2229733,-1.0304198,-0.48701295,-0.7286099,-1.1428875,-1.1943797,-1.0486381,-1.1122556,0.18055782,-0.5249138,-1.2515324,-0.35080916,-1.0285863,-1.3528267,-0.46502113,1
3.0,3,0.23065564,0.06608234,0.44210586,3.3999834,0.10511401,-1.2019615,-1.2994764,-1.3334825,-1.2229733,-1.0304198,-0.48701295,-0.7286099,-1.1428875,-1.1943797,-1.0486381,-1.1122556,0.18055782,-0.5249138,-1.2515324,-0.35080916,-1.0285863,-1.3528267,-0.46502113,1
3.0,3,0.23065564,0.06608234,0.44210586,3.3999834,0.10511401,-1.2019615,-1.2994764,-1.3334825,-1.2229733,-1.0304198,-0.48701295,-0.7286099,-1.1428875,-1.1943797,-1.0486381,-1.1122556,0.18055782,-0.5249138,-1.2515324,-0.35080916,-1.0285863,-1.3528267,-0.46502113,1
3.0,3,0.23065564,0.06608234,0.44210586,3.3999834,0.10511401,-1.2019615,-1.2994764,-1.3334825,-1.2229733,-1.0304198,-0.48701295,-0.7286099,-1.1428875,-1.1943797,-1.0486381,-1.1122556,0.18055782,-0.5249138,-1.2515324,-0.35080916,-1.0285863,-1.3528267,-0.46502113,1
3.0,3,0.23065564,0.06608234,0.44210586,3.3999834,0.10511401,-1.2019615,-1.2994764,-1.3334825,-1.2229733,-1.0304198,-0.48701295,-0.7286099,-1.1428875,-1.1943797,-1.0486381,-1.1122556,0.18055782,-0.5249138,-1.2515324,-0.35080916,-1.0285863,-1.3528267,-0.46502113,1
3.0,3,0.2474375,0.07707308,0.47217986,3.3938785,0.123500586,-1.2205778,-1.3126295,-1.3328332,-1.2476791,-1.0566347,-0.5041156,-0.7422936,-1.1569917,-1.2137281,-1.0691326,-1.1278826,0.17178088,-0.5456442,-1.2726789,-0.3669268,-1.0495985,-1.3758731,-0.49080715,1
3.0,3,0.2474375,0.07707308,0.47217986,3.3938785,0.123500586,-1.2205778,-1.3126295,-1.3328332,-1.2476791,-1.0566347,-0.5041156,-0.7422936,-1.1569917,-1.2137281,-1.0691326,-1.1278826,0.17178088,-0.5456442,-1.2726789,-0.3669268,-1.0495985,-1.3758731,-0.49080715,1
3.0,3,0.2474375,0.07707308,0.47217986,3.3938785,0.123500586,-1.2205778,-1.3126295,-1.3328332,-1.2476791,-1.0566347,-0.5041156,-0.7422936,-1.1569917,-1.2137281,-1.0691326,-1.1278826,0.17178088,-0.5456442,-1.2726789,-0.3669268,-1.0495985,-1.3758731,-0.49080715,1
3.0,3,0.2474375,0.07707308,0.47217986,3.3938785,0.123500586,-1.2205778,-1.3126295,-1.3328332,-1.2476791,-1.0566347,-0.5041156,-0.7422936,-1.1569917,-1.2137281,-1.0691326,-1.1278826,0.17178088,-0.5456442,-1.2726789,-0.3669268,-1.0495985,-1.3758731,-0.49080715,1
3.0,3,0.2474375,0.07707308,0.47217986,3.3938785,0.123500586,-1.2205778,-1.3126295,-1.3328332,-1.2476791,-1.0566347,-0.5041156,-0.7422936,-1.1569917,-1.2137281,-1.0691326,-1.1278826,0.17178088,-0.5456442,-1.2726789,-0.3669268,-1.0495985,-1.3758731,-0.49080715,1
3.0,3,0.2474375,0.07707308,0.47217986,3.3938785,0.123500586,-1.2205778,-1.3126295,-1.3328332,-1.2476791,-1.0566347,-0.5041156,-0.7422936,-1.1569917,-1.2137281,-1.0691326,-1.1278826,0.17178088,-0.5456442,-1.2726789,-0.3669268,-1.0495985,-1.3758731,-0.49080715,1
4.0,1,0.76914835,3.63596,1.8646755,1.1938738,3.3222318,-1.9831189,-1.28287,-1.5756428,-1.9399496,-1.8483274,-1.2095896,-1.8212156,-2.0530941,-1.6390774,-1.8261544,-1.7676431,-1.0681628,-1.698894,-2.3254833,-1.4937003,-1.2675041,-2.256123,-1.7247822,0
4.0,1,0.7688775,3.635652,1.86498,1.1939089,3.3224964,-1.9831966,-1.2827945,-1.5757357,-1.9399382,-1.8483748,-1.2096717,-1.8213396,-2.053143,-1.6391344,-1.8262101,-1.7676548,-1.0681621,-1.6988792,-2.3255265,-1.4937345,-1.2676072,-2.2561338,-1.7248632,0
4.0,1,0.7695311,3.636385,1.8642366,1.1938313,3.321847,-1.9830023,-1.2829767,-1.575508,-1.9399619,-1.8482559,-1.2094716,-1.8210356,-2.0530207,-1.638994,-1.8260689,-1.7676227,-1.0681565,-1.6989098,-2.3254187,-1.4936472,-1.2673557,-2.2561047,-1.7246641,0
4.0,1,0.76953256,3.6363914,1.8642349,1.1938298,3.3218455,-1.9830021,-1.2829779,-1.5755074,-1.9399617,-1.848256,-1.2094707,-1.8210347,-2.0530212,-1.6389939,-1.8260694,-1.7676235,-1.0681584,-1.6989108,-2.325418,-1.4936476,-1.2673544,-2.2561047,-1.7246629,0
4.0,1,0.76936966,3.6362128,1.8644178,1.1938505,3.3220062,-1.9830502,-1.2829334,-1.575564,-1.9399554,-1.848285,-1.2095202,-1.8211098,-2.0530515,-1.6390282,-1.8261039,-1.7676314,-1.0681598,-1.6989034,-2.3254452,-1.4936692,-1.2674166,-2.256112,-1.7247118,0
4.0,1,0.76893437,3.6357207,1.8649169,1.1939033,3.3224416,-1.9831818,-1.2828116,-1.5757172,-1.939942,-1.8483664,-1.2096548,-1.8213136,-2.0531342,-1.6391236,-1.8261999,-1.7676541,-1.0681641,-1.698884,-2.3255188,-1.4937278,-1.2675867,-2.2561328,-1.7248471,0
4.0,4,0.16893044,2.8040442,2.6126463,1.1772912,3.8707848,-2.1513302,-1.1004723,-1.7696644,-1.9174842,-1.9863087,-1.4148537,-2.0938318,-2.137325,-1.7740226,-1.96549,-1.7647916,-1.0354661,-1.6772293,-2.4035285,-1.587076,-1.4859538,-2.2970786,-1.920996,1
4.0,4,0.16892949,2.804045,2.6126468,1.1772934,3.8707848,-2.1513307,-1.1004728,-1.7696646,-1.9174848,-1.986309,-1.4148537,-2.0938315,-2.1373258,-1.7740234,-1.9654905,-1.7647926,-1.0354669,-1.6772294,-2.403529,-1.5870755,-1.485955,-2.2970786,-1.9209962,1
4.0,4,0.16893017,2.8040454,2.6126468,1.1772927,3.8707852,-2.1513307,-1.1004726,-1.7696646,-1.9174849,-1.986309,-1.4148539,-2.0938318,-2.1373255,-1.7740234,-1.9654902,-1.7647924,-1.0354667,-1.6772292,-2.4035292,-1.5870757,-1.4859548,-2.2970788,-1.9209964,1
4.0,4,0.16893119,2.8040452,2.6126459,1.1772908,3.8707852,-2.1513302,-1.1004722,-1.7696645,-1.9174843,-1.9863083,-1.4148538,-2.093832,-2.137325,-1.7740226,-1.9654897,-1.7647914,-1.035466,-1.6772292,-2.4035287,-1.5870761,-1.4859536,-2.2970786,-1.9209961,1
4.0,4,0.16892952,2.8040452,2.612647,1.1772938,3.8707848,-2.151331,-1.1004729,-1.7696646,-1.9174849,-1.9863092,-1.4148539,-2.0938315,-2.1373258,-1.7740235,-1.9654905,-1.7647928,-1.035467,-1.6772295,-2.4035292,-1.5870756,-1.4859551,-2.2970788,-1.9209963,1
4.0,4,0.16893068,2.8040464,2.6126454,1.1772915,3.8707862,-2.1513302,-1.1004722,-1.7696648,-1.9174842,-1.9863081,-1.4148536,-2.093832,-2.1373255,-1.7740223,-1.9654897,-1.7647916,-1.0354663,-1.677229,-2.403529,-1.5870757,-1.4859538,-2.2970781,-1.9209961,1
2.0,2,-0.44924638,0.64451295,3.443887,0.5892907,2.0252562,-1.9195068,-1.1647407,-1.2960224,-1.7586567,-2.342775,-1.3725111,-1.532192,-1.5047431,-1.8667426,-2.1874666,-1.5371342,-0.87477475,-1.7931932,-1.603314,-1.4857947,-1.4179829,-2.2110376,-1.5695825,1
2.0,2,-0.44924638,0.64451295,3.443887,0.5892907,2.0252562,-1.9195068,-1.1647407,-1.2960224,-1.7586567,-2.342775,-1.3725111,-1.532192,-1.5047431,-1.8667426,-2.1874666,-1.5371342,-0.87477475,-1.7931932,-1.603314,-1.4857947,-1.4179829,-2.2110376,-1.5695825,1
2.0,2,-0.44924638,0.64451295,3.443887,0.5892907,2.0252562,-1.9195068,-1.1647407,-1.2960224,-1.7586567,-2.342775,-1.3725111,-1.532192,-1.5047431,-1.8667426,-2.1874666,-1.5371342,-0.87477475,-1.7931932,-1.603314,-1.4857947,-1.4179829,-2.2110376,-1.5695825,1
2.0,2,-0.44924638,0.64451295,3.443887,0.5892907,2.0252562,-1.9195068,-1.1647407,-1.2960224,-1.7586567,-2.342775,-1.3725111,-1.532192,-1.5047431,-1.8667426,-2.1874666,-1.5371342,-0.87477475,-1.7931932,-1.603314,-1.4857947,-1.4179829,-2.2110376,-1.5695825,1
2.0,2,-0.44924638,0.64451295,3.443887,0.5892907,2.0252562,-1.9195068,-1.1647407,-1.2960224,-1.7586567,-2.342775,-1.3725111,-1.532192,-1.5047431,-1.8667426,-2.1874666,-1.5371342,-0.87477475,-1.7931932,-1.603314,-1.4857947,-1.4179829,-2.2110376,-1.5695825,1
2.0,2,-0.44924638,0.64451295,3.443887,0.5892907,2.0252562,-1.9195068,-1.1647407,-1.2960224,-1.7586567,-2.342775,-1.3725111,-1.532192,-1.5047431,-1.8667426,-2.1874666,-1.5371342,-0.87477475,-1.7931932,-1.603314,-1.4857947,-1.4179829,-2.2110376,-1.5695825,1
3.0,3,0.054793447,-0.012294427,0.7944663,3.20996,0.3254987,-1.2556671,-1.269503,-1.3237263,-1.2431923,-1.153648,-0.59985995,-0.8249482,-1.1826242,-1.2769907,-1.1330428,-1.1535987,0.11230362,-0.6221452,-1.2868056,-0.44569278,-1.1004153,-1.4347728,-0.58430016,1
3.0,3,0.054793447,-0.012294427,0.7944663,3.20996,0.3254987,-1.2556671,-1.269503,-1.3237263,-1.2431923,-1.153648,-0.59985995,-0.8249482,-1.1826242,-1.2769907,-1.1330428,-1.1535987,0.11230362,-0.6221452,-1.2868056,-0.44569278,-1.1004153,-1.4347728,-0.58430016,1
3.0,3,0.054793447,-0.012294427,0.7944663,3.20996,0.3254987,-1.2556671,-1.269503,-1.3237263,-1.2431923,-1.153648,-0.59985995,-0.8249482,-1.1826242,-1.2769907,-1.1330428,-1.1535987,0.11230362,-0.6221452,-1.2868056,-0.44569278,-1.1004153,-1.4347728,-0.58430016,1
3.0,3,0.054793447,-0.012294427,0.7944663,3.20996,0.3254987,-1.2556671,-1.269503,-1.3237263,-1.2431923,-1.153648,-0.59985995,-0.8249482,-1.1826242,-1.2769907,-1.1330428,-1.1535987,0.11230362,-0.6221452,-1.2868056,-0.44569278,-1.1004153,-1.4347728,-0.58430016,1
3.0,3,0.054793447,-0.012294427,0.7944663,3.20996,0.3254987,-1.2556671,-1.269503,-1.3237263,-1.2431923,-1.153648,-0.59985995,-0.8249482,-1.1826242,-1.2769907,-1.1330428,-1.1535987,0.11230362,-0.6221452,-1.2868056,-0.44569278,-1.1004153,-1.4347728,-0.58430016,1
3.0,3,0.054793447,-0.012294427,0.7944663,3.20996,0.3254987,-1.2556671,-1.269503,-1.3237263,-1.2431923,-1.153648,-0.59985995,-0.8249482,-1.1826242,-1.2769907,-1.1330428,-1.1535987,0.11230362,-0.6221452,-1.2868056,-0.44569278,-1.1004153,-1.4347728,-0.58430016,1
3.0,3,0.26112676,0.018596038,0.46306503,3.3955245,0.106455505,-1.2200432,-1.2933838,-1.3329437,-1.2468417,-1.0457034,-0.4977155,-0.74039954,-1.1557766,-1.2159544,-1.0660061,-1.1252285,0.18149588,-0.5294017,-1.2566844,-0.35784346,-1.0459175,-1.36508,-0.48069,1
3.0,3,0.26112676,0.018596038,0.46306503,3.3955245,0.106455505,-1.2200432,-1.2933838,-1.3329437,-1.2468417,-1.0457034,-0.4977155,-0.74039954,-1.1557766,-1.2159544,-1.0660061,-1.1252285,0.18149588,-0.5294017,-1.2566844,-0.35784346,-1.0459175,-1.36508,-0.48069,1
3.0,3,0.26112676,0.018596038,0.46306503,3.3955245,0.106455505,-1.2200432,-1.2933838,-1.3329437,-1.2468417,-1.0457034,-0.4977155,-0.74039954,-1.1557766,-1.2159544,-1.0660061,-1.1252285,0.18149588,-0.5294017,-1.2566844,-0.35784346,-1.0459175,-1.36508,-0.48069,1
3.0,3,0.26112676,0.018596038,0.46306503,3.3955245,0.106455505,-1.2200432,-1.2933838,-1.3329437,-1.2468417,-1.0457034,-0.4977155,-0.74039954,-1.1557766,-1.2159544,-1.0660061,-1.1252285,0.18149588,-0.5294017,-1.2566844,-0.35784346,-1.0459175,-1.36508,-0.48069,1
3.0,3,0.26112676,0.018596038,0.46306503,3.3955245,0.106455505,-1.2200432,-1.2933838,-1.3329437,-1.2468417,-1.0457034,-0.4977155,-0.74039954,-1.1557766,-1.2159544,-1.0660061,-1.1252285,0.18149588,-0.5294017,-1.2566844,-0.35784346,-1.0459175,-1.36508,-0.48069,1
3.0,3,0.26112676,0.018596038,0.46306503,3.3955245,0.106455505,-1.2200432,-1.2933838,-1.3329437,-1.2468417,-1.0457034,-0.4977155,-0.74039954,-1.1557766,-1.2159544,-1.0660061,-1.1252285,0.18149588,-0.5294017,-1.2566844,-0.35784346,-1.0459175,-1.36508,-0.48069,1
2.0,2,-0.4333345,0.610974,3.4276173,0.5722685,2.001481,-1.9084383,-1.1489915,-1.2850014,-1.7520841,-2.3272438,-1.3615966,-1.5255775,-1.4923191,-1.860101,-2.1770022,-1.5273232,-0.8678302,-1.7795511,-1.5812473,-1.4763561,-1.4077874,-2.1961722,-1.5575185,1
